siteID	coverage1	coverage2	coverage3	coverage4	coverage5	coverage6	coverage7	coverage8	coverage9	coverage10	coverage11	coverage12	coverage13	coverage14	coverage15	coverage16	coverage17	coverage18
Contig79371_15731	22	20	24	31	25	17	32	27	36	26	37	22	35	42	36	41	29	19
Contig79371_15747	16	11	15	17	15	11	20	19	22	17	24	12	22	28	25	23	17	12
Contig79373_2463	20	17	20	26	12	12	22	21	20	39	31	14	39	33	38	33	29	27
Contig79373_2468	22	17	22	27	10	13	20	18	18	34	32	14	42	35	38	33	29	29
Contig79373_2482	20	10	15	21	16	14	20	19	19	27	27	13	40	32	36	26	28	22
Contig79373_2505	23	19	20	20	18	15	21	23	25	30	37	9	34	28	33	38	24	23
Contig79373_2516	21	19	26	16	20	15	25	25	20	29	33	9	32	35	35	48	27	23
Contig79373_2532	30	26	25	21	21	17	28	25	19	24	29	17	35	45	36	55	38	32
Contig79373_2538	28	21	20	20	17	14	25	22	16	25	30	15	31	44	36	45	35	33
Contig79373_2571	15	16	17	24	16	18	20	23	28	34	43	21	45	37	48	41	28	27
Contig79373_2595	24	12	21	21	20	17	21	26	26	28	40	15	35	33	42	32	30	26
Contig79373_2606	30	12	20	19	13	15	20	26	26	29	37	16	31	29	40	33	27	23
Contig79397_4034	23	10	11	12	11	8	13	15	14	14	9	5	24	17	16	13	15	12
Contig79414_186	15	5	18	19	17	7	25	17	21	23	19	11	18	26	27	18	20	15
Contig7942_1302	30	25	21	25	24	20	30	33	30	47	32	22	35	34	46	36	36	22
Contig7942_1337	21	16	17	24	8	11	19	20	15	35	17	21	26	26	29	20	21	35
Contig79433_1034	10	8	15	8	12	15	16	12	14	16	12	10	24	20	19	22	13	20
Contig79433_1055	13	13	16	20	14	17	19	19	19	28	13	12	26	27	20	29	22	22
Contig79433_1074	22	17	16	22	18	10	17	18	22	26	22	14	30	30	22	33	26	26
Contig79433_1080	29	16	16	19	16	8	18	19	22	29	24	20	32	34	23	37	28	27
Contig79433_1138	11	9	21	16	14	17	12	14	15	23	23	13	28	37	26	31	28	23
Contig79441_100	17	28	18	25	24	18	23	20	28	24	12	28	21	24	13	17	19	28
Contig79441_141	22	37	21	18	32	14	26	16	29	18	7	30	16	25	12	21	11	32
Contig79441_6165	12	11	18	15	12	5	16	14	16	11	14	9	17	28	22	19	18	15
Contig79474_1059	17	11	22	14	13	7	18	15	16	27	22	18	24	23	23	23	18	17
Contig79474_1066	15	15	24	13	11	7	15	12	17	30	17	14	20	24	22	20	16	16
Contig79493_661	24	15	25	26	11	19	24	24	22	23	59	14	41	50	37	56	25	14
Contig79493_1119	20	30	20	38	11	15	14	13	16	30	29	15	34	32	20	36	22	23
Contig7951_815	11	13	15	16	7	8	13	12	15	30	16	11	14	21	27	21	16	9
Contig7951_891	14	17	13	20	14	10	22	18	22	30	31	19	27	26	33	28	27	24
Contig7951_894	15	15	12	17	12	8	21	17	19	33	31	19	24	26	35	28	25	22
Contig7951_902	13	16	12	18	14	12	26	18	19	33	33	18	28	30	32	29	23	25
Contig7951_907	17	18	17	16	17	13	27	20	19	35	33	21	32	31	34	34	31	25
Contig7951_946	21	25	19	24	16	17	21	24	23	37	38	22	36	42	37	42	36	18
Contig7951_965	19	22	19	21	11	18	23	22	21	36	33	20	30	34	32	34	34	16
Contig7951_1044	22	16	18	26	15	15	24	22	28	41	37	24	41	37	32	37	26	21
Contig7951_1048	22	12	19	28	15	16	25	22	26	42	35	24	45	35	28	37	25	25
Contig79531_6107	14	11	11	22	12	8	9	11	22	20	17	18	24	22	22	23	17	13
Contig79560_412	17	16	15	23	14	10	20	18	22	27	25	12	25	27	36	31	21	25
Contig79560_416	19	20	15	19	14	10	19	19	19	30	24	14	24	29	34	32	26	30
Contig79560_428	27	21	22	27	15	16	24	32	26	43	35	19	39	40	45	48	40	30
Contig79560_442	21	18	19	22	11	12	21	25	20	45	41	15	43	40	45	41	40	22
Contig79560_452	17	22	20	27	13	10	16	24	25	57	39	18	43	44	42	40	35	18
Contig79560_475	18	26	30	28	23	20	23	26	28	53	47	24	45	42	50	45	39	28
Contig79560_484	13	24	28	31	21	22	26	23	23	39	49	23	40	37	43	47	29	33
Contig79560_648	17	15	24	25	8	15	29	19	22	47	34	22	32	29	43	32	36	26
Contig79560_663	14	15	17	20	8	8	16	11	15	37	28	18	27	25	35	30	29	23
Contig79560_8869	15	20	11	19	19	9	21	15	21	16	13	19	21	29	36	35	20	20
Contig79560_8937	16	15	19	10	13	10	21	15	18	10	16	15	34	26	37	29	23	12
Contig79578_850	26	20	21	2	24	2	33	26	33	14	17	23	27	7	29	38	27	29
Contig79628_3906	10	9	10	17	15	7	14	11	12	8	4	13	14	20	21	19	18	19
Contig79643_1467	16	23	9	34	20	18	21	24	33	32	25	28	38	28	37	33	7	28
Contig79655_4227	18	19	21	19	20	6	25	15	17	12	11	22	28	27	21	24	15	28
Contig79655_4232	18	15	18	18	20	6	26	17	18	12	10	24	30	25	21	25	13	23
Contig79663_14494	12	12	14	10	9	12	12	14	12	13	13	10	11	14	15	18	13	16
Contig79663_14507	12	12	15	12	9	12	12	12	12	14	14	11	13	11	15	17	14	16
Contig79663_23946	29	31	30	32	16	31	23	32	25	48	39	23	35	41	43	33	27	32
Contig79680_8015	16	15	16	15	20	7	18	12	12	24	40	10	34	33	36	39	28	19
Contig79680_8022	16	14	13	13	17	6	18	11	11	24	32	9	28	22	31	35	22	20
Contig79700_15202	17	12	23	17	18	19	22	15	20	29	24	13	28	21	31	26	30	24
Contig79778_2699	18	17	15	22	15	12	22	15	18	21	10	15	12	14	19	18	14	16
Contig79787_688	13	15	15	13	16	8	18	11	15	13	26	15	26	19	33	18	23	20
Contig79787_8395	17	11	19	18	12	17	21	19	21	18	19	16	30	41	32	28	21	17
Contig79787_8416	18	10	15	15	15	10	19	16	18	11	16	11	26	35	26	22	20	19
Contig79787_8438	15	19	18	20	18	8	18	18	24	17	19	19	23	28	37	29	19	12
Contig79787_8471	16	21	19	18	14	16	25	14	13	17	13	17	22	33	28	22	25	16
Contig79787_8479	17	23	20	15	17	16	26	12	15	21	13	20	24	33	28	22	22	21
Contig798_5635	15	6	10	14	8	10	13	11	14	19	15	10	20	15	20	24	10	15
Contig798_5815	16	6	13	15	7	13	15	14	23	14	13	15	20	15	18	13	12	15
Contig798_5829	23	12	22	19	14	11	19	16	30	21	16	18	26	25	24	17	22	24
Contig798_5850	19	18	21	17	21	11	20	19	31	24	18	20	24	26	29	15	33	20
Contig798_5881	15	14	12	12	12	7	16	11	16	22	15	12	19	18	21	12	12	22
Contig79839_5327	44	37	39	36	43	30	40	40	49	39	21	56	49	48	49	36	36	49
Contig79839_5660	15	18	13	19	16	16	18	13	21	14	9	18	15	13	14	19	12	18
Contig79839_5664	19	25	17	21	21	20	20	19	21	19	7	23	19	16	15	24	13	23
Contig79839_5697	14	17	18	23	21	23	20	18	20	18	10	28	22	24	18	16	9	21
Contig79839_5701	13	14	14	18	18	21	17	14	17	16	9	25	20	20	17	14	6	16
Contig7986_6497	21	14	8	16	17	7	16	13	14	14	10	14	23	23	19	18	13	16
Contig7986_6506	19	14	12	18	19	8	17	13	17	17	10	10	25	18	21	19	14	16
Contig7986_6510	19	16	9	20	19	8	19	16	16	20	11	12	25	20	24	21	14	15
Contig7986_6518	18	13	12	16	18	9	16	17	17	19	12	9	28	22	27	21	16	11
Contig7986_6522	18	14	15	14	16	8	17	16	17	17	10	9	28	21	26	21	19	15
Contig79864_2397	19	24	35	27	21	25	31	26	33	20	25	21	40	40	43	40	31	32
Contig79864_2437	24	16	21	23	17	16	28	19	27	32	31	21	31	36	43	33	33	22
Contig79864_2449	27	26	28	27	26	21	31	25	34	53	45	33	38	45	59	41	45	33
Contig79864_2461	37	25	32	33	42	28	42	34	47	67	61	41	53	66	68	58	56	36
Contig79864_2672	18	13	32	26	22	18	24	31	30	23	24	23	34	36	39	44	22	31
Contig79864_2705	25	20	18	21	24	14	24	15	29	18	33	28	34	38	35	47	24	18
Contig79864_3080	16	11	12	16	18	8	14	14	21	17	14	21	14	31	28	24	22	17
Contig79864_3086	20	11	15	20	19	12	17	16	24	20	11	23	18	34	32	27	24	19
Contig79878_392	19	26	28	24	21	12	27	17	19	20	27	21	19	32	28	27	17	23
Contig79878_397	21	27	26	24	25	15	27	16	22	18	24	19	19	33	32	27	16	24
Contig79878_409	16	19	17	17	17	11	17	14	14	11	19	13	16	21	25	19	7	19
Contig79878_414	13	15	14	14	14	8	13	12	14	11	16	9	12	19	22	15	8	16
Contig79896_4377	19	17	21	20	18	18	20	18	19	16	21	19	23	19	23	23	25	21
Contig79896_4380	20	17	22	19	19	18	17	15	22	19	25	22	26	23	24	24	23	23
Contig79916_804	18	9	16	17	18	13	14	14	19	21	3	21	14	16	15	16	18	15
Contig79962_4435	14	20	14	26	25	18	28	16	25	28	14	30	19	29	28	22	29	31
Contig79991_1638	63	44	62	62	56	55	63	52	54	63	59	43	56	55	56	59	50	67
Contig79991_2345	26	20	27	31	25	25	27	23	26	33	29	19	31	30	27	31	22	27
Contig79991_2362	23	20	21	23	21	19	21	17	19	22	24	15	24	24	22	26	19	23
Contig8_73370	18	14	9	21	19	14	18	14	20	12	6	16	18	25	12	15	8	25
Contig80005_1470	20	19	28	16	20	14	19	17	27	23	28	18	26	39	33	37	25	20
Contig80005_1474	21	22	30	20	17	14	20	15	26	22	29	18	26	40	34	40	28	20
Contig80005_1481	24	23	34	21	24	15	28	21	34	33	40	23	34	46	45	48	38	26
Contig80016_2601	36	29	35	46	35	4	35	35	48	53	34	53	43	65	46	44	44	41
Contig80016_2615	19	15	22	30	23	3	21	18	35	33	17	29	28	40	28	26	26	22
Contig80016_3100	10	28	16	17	13	13	19	19	22	19	15	24	24	37	24	26	21	21
Contig80016_3103	8	27	14	17	15	10	20	19	21	16	13	21	20	34	24	24	15	22
Contig80016_3118	12	24	12	14	15	10	16	16	19	20	11	18	20	26	23	21	18	25
Contig80031_5824	22	16	24	18	24	18	24	16	24	19	22	17	31	35	21	29	22	26
Contig80031_5826	20	17	23	18	24	16	26	17	22	21	22	20	30	37	22	28	23	27
Contig80031_5843	22	17	20	14	23	17	20	13	22	16	19	21	30	30	21	23	18	24
Contig80031_6785	26	22	14	18	21	14	20	15	28	27	15	23	23	31	20	20	15	24
Contig80039_2400	12	12	13	23	11	8	20	17	17	6	11	10	20	19	32	23	16	7
Contig80087_78	22	22	17	10	13	16	25	17	28	27	25	21	26	36	26	41	30	27
Contig80110_4592	17	14	16	25	8	11	14	24	20	31	40	16	26	36	45	41	21	15
Contig8012_4849	14	30	16	22	20	14	23	29	18	17	9	33	15	28	15	19	17	27
Contig8012_8169	25	22	19	25	19	16	31	24	26	44	12	25	36	31	25	21	25	24
Contig8012_8200	28	26	27	25	14	29	20	32	30	37	18	22	35	35	28	23	28	41
Contig8012_8246	16	19	17	20	11	14	21	23	20	31	19	20	26	31	19	28	26	32
Contig8012_11709	16	19	8	16	7	14	14	13	23	7	11	21	22	21	24	32	21	20
Contig8012_11717	14	13	9	11	10	13	14	10	21	7	8	16	20	17	19	25	20	16
Contig8012_17359	14	16	18	17	17	11	25	19	22	11	3	18	27	22	15	18	8	23
Contig80150_734	25	27	26	25	23	21	25	27	42	27	16	27	37	36	24	26	25	30
Contig80150_738	29	25	24	23	24	22	24	25	42	25	14	30	39	35	23	27	26	33
Contig80215_495	20	20	18	16	17	21	19	19	22	20	16	18	28	34	17	25	18	20
Contig80215_566	14	15	9	14	10	8	21	15	14	5	9	12	17	28	16	25	14	16
Contig80215_572	14	18	7	13	11	9	23	16	14	3	11	13	17	29	21	26	21	16
Contig80241_1660	31	28	38	31	32	31	36	27	38	31	39	26	36	41	38	39	30	32
Contig80266_1539	20	13	18	19	13	13	15	21	25	14	12	17	21	52	19	19	17	16
Contig80266_1559	21	13	20	24	17	12	20	26	20	20	14	12	13	52	22	14	17	12
Contig80269_2516	22	20	18	21	11	20	17	19	16	9	9	21	25	22	16	22	20	17
Contig80283_3273	21	15	20	17	13	10	20	21	18	35	37	15	26	35	39	29	28	20
Contig80283_3278	24	18	23	19	15	11	23	20	17	42	40	18	30	39	42	33	30	22
Contig80283_3460	31	18	20	32	12	14	20	19	16	29	53	15	36	39	43	46	28	24
Contig80283_3573	24	7	27	16	8	11	17	19	21	21	31	13	27	31	30	40	17	14
Contig80283_3638	15	7	20	21	11	14	15	16	14	28	38	14	27	32	32	36	22	20
Contig80283_3724	24	18	28	24	11	16	20	23	10	23	57	19	43	54	54	47	20	21
Contig80283_3730	22	22	20	23	9	20	21	26	11	35	56	20	39	51	54	52	26	22
Contig80283_3732	25	22	20	26	11	20	21	29	13	32	60	20	39	51	59	53	25	20
Contig80283_3754	20	16	18	14	12	16	21	19	10	27	42	13	30	31	43	37	14	18
Contig80283_3795	15	12	23	19	13	18	27	16	23	41	38	20	31	35	33	34	30	23
Contig80283_3822	18	14	23	14	11	8	18	20	24	34	35	17	29	30	29	31	26	24
Contig80362_1000	15	17	16	20	9	13	17	16	21	34	33	8	31	34	34	40	25	26
Contig80362_1155	28	21	28	28	24	14	24	25	31	46	38	20	32	38	39	34	30	35
Contig80362_1164	21	18	27	22	22	12	24	21	29	38	37	14	29	36	39	30	25	25
Contig80362_1179	22	16	19	19	11	18	18	17	21	36	30	14	26	27	34	39	23	24
Contig80362_1189	34	24	24	23	12	25	19	21	29	38	32	18	29	34	42	41	31	23
Contig80362_1204	25	21	15	23	11	15	12	13	24	37	22	21	24	30	30	28	29	19
Contig80362_1537	18	13	15	14	14	15	17	18	21	21	17	9	26	18	23	22	24	18
Contig80381_5809	19	26	20	16	20	17	23	25	29	21	10	27	21	30	19	24	11	30
Contig80381_8703	19	21	13	16	12	10	15	12	14	5	5	13	20	20	13	21	11	14
Contig80411_3908	18	15	15	22	13	10	18	17	18	25	38	24	34	35	43	47	21	20
Contig80411_3945	20	14	19	12	11	13	18	16	12	27	40	24	34	29	39	37	34	20
Contig80411_3971	26	20	22	20	12	15	31	24	20	42	46	14	38	38	45	36	30	24
Contig80411_3992	23	20	20	27	12	11	25	20	19	43	43	17	38	36	37	41	36	25
Contig80450_6048	23	20	26	13	27	21	24	20	38	14	4	33	27	29	21	12	16	30
Contig80475_1752	14	22	9	19	12	12	18	17	11	24	18	16	17	29	25	24	17	17
Contig80490_1460	12	10	9	15	10	8	12	14	11	21	16	14	18	20	19	21	12	15
Contig80532_2874	18	16	15	16	13	14	15	15	19	8	7	16	16	18	12	16	11	21
Contig8058_1056	12	19	22	18	14	13	20	16	25	14	9	18	20	15	15	12	19	21
Contig8058_1508	25	32	23	28	25	16	28	28	35	17	7	27	28	19	25	19	31	31
Contig8058_1521	34	35	33	34	41	13	37	30	42	26	10	36	33	31	28	30	36	40
Contig8058_4558	13	17	17	22	14	7	26	12	24	14	2	17	16	7	20	15	19	19
Contig806_6979	13	16	14	14	7	11	11	10	24	20	31	12	22	30	31	29	17	19
Contig806_7102	14	15	15	19	9	11	13	13	24	25	42	15	27	27	27	31	25	15
Contig806_7111	16	21	19	22	10	14	20	19	29	35	43	17	30	29	31	42	24	17
Contig806_7116	14	24	23	23	16	14	24	18	24	33	35	19	36	28	31	38	27	19
Contig806_7144	14	18	23	34	11	11	21	16	28	45	43	24	25	41	35	41	35	25
Contig806_7164	10	12	20	24	13	10	17	15	22	29	40	15	30	33	35	33	27	22
Contig806_7578	28	22	32	38	21	23	35	27	33	46	59	25	41	45	52	53	45	26
Contig806_7610	38	31	41	43	38	28	40	42	45	63	69	29	56	50	55	64	58	44
Contig806_7618	33	28	32	41	30	22	35	41	35	55	63	24	47	44	50	48	48	40
Contig806_7624	25	23	28	31	27	19	25	31	24	42	53	19	39	34	39	43	37	28
Contig806_7629	23	16	25	31	23	19	24	25	25	30	41	16	33	32	32	35	29	25
Contig806_8008	14	16	23	22	12	11	16	16	16	31	38	18	39	45	37	41	20	26
Contig806_8130	22	17	36	27	15	23	25	25	32	40	40	22	45	40	44	45	29	24
Contig806_8148	12	18	26	22	12	18	21	21	24	30	34	22	36	36	34	44	25	22
Contig806_8514	13	16	17	20	14	11	24	20	21	25	16	17	31	19	31	17	25	28
Contig806_8529	24	19	21	26	17	18	24	28	28	41	24	26	38	28	43	32	32	34
Contig806_8556	23	19	18	26	20	21	22	18	31	35	29	17	33	35	36	30	28	32
Contig806_8601	31	12	25	22	16	16	24	20	26	33	27	16	27	36	41	29	29	29
Contig806_8684	20	19	27	22	10	10	26	22	20	37	37	21	29	41	38	31	27	28
Contig806_8733	12	19	17	16	5	11	23	16	22	36	34	10	34	28	35	33	23	20
Contig806_8743	14	20	16	19	11	11	19	17	19	38	37	12	35	29	34	26	25	22
Contig806_8787	28	20	25	23	12	17	20	31	22	54	53	17	54	48	47	48	38	33
Contig806_8853	20	9	16	23	11	14	20	24	16	30	49	12	33	37	44	42	32	26
Contig806_8874	16	11	21	22	16	13	22	16	20	40	53	17	41	45	35	42	36	30
Contig806_8891	20	8	19	25	17	15	28	19	21	42	59	22	45	39	39	46	39	27
Contig806_8902	20	8	23	23	13	15	23	18	23	39	53	17	39	32	37	47	39	26
Contig806_8907	17	13	19	27	13	12	25	18	28	40	52	14	38	34	38	48	38	25
Contig806_8925	20	18	32	34	16	14	28	30	29	48	47	13	44	44	47	53	41	24
Contig806_8947	28	14	26	34	16	20	27	24	28	64	51	21	46	49	52	51	49	29
Contig806_8959	28	8	21	26	12	19	21	22	29	58	53	19	37	44	43	48	37	28
Contig806_9096	25	15	22	20	18	14	26	19	27	34	34	21	26	31	33	30	33	19
Contig806_9175	15	11	19	24	15	14	23	20	19	25	21	21	32	28	22	23	28	15
Contig806_9186	21	17	27	30	15	18	26	21	29	32	25	23	40	35	26	24	22	20
Contig806_9199	20	14	22	21	13	14	24	16	20	33	19	19	31	29	20	23	18	19
Contig806_9235	20	26	21	26	18	18	26	22	26	41	16	26	32	29	29	17	28	38
Contig806_9252	12	15	14	15	14	15	18	12	18	33	7	19	20	16	22	11	17	17
Contig806_13744	17	17	18	18	11	10	17	18	21	15	14	17	30	26	25	22	14	15
Contig80601_1177	18	15	31	28	15	16	20	17	18	26	64	26	33	40	50	50	31	15
Contig80601_1188	14	16	24	23	12	14	23	19	20	27	47	23	40	40	44	54	32	17
Contig80601_1269	25	10	19	28	12	12	19	18	20	41	46	12	29	43	48	50	32	21
Contig80601_1345	18	16	23	23	20	15	20	20	24	40	42	21	35	39	56	41	30	21
Contig80601_1567	23	17	24	18	12	17	19	21	24	37	34	5	41	26	32	36	31	30
Contig80601_1589	22	28	31	27	21	18	29	33	31	34	44	17	48	34	34	38	29	23
Contig8061_1881	11	13	16	12	14	4	20	14	20	11	14	21	27	24	19	29	10	18
Contig8061_2100	14	11	16	4	19	8	20	10	28	21	30	12	30	23	19	32	16	16
Contig8061_2103	16	12	15	4	17	8	21	12	22	21	27	15	31	24	21	32	14	16
Contig8061_7432	19	15	24	8	20	10	30	24	26	34	54	17	49	28	31	47	17	20
Contig8061_7442	21	16	21	9	18	11	29	19	28	32	46	18	42	30	34	42	14	17
Contig80616_8556	22	16	18	26	19	18	28	21	23	32	54	16	45	46	53	47	35	17
Contig80637_772	25	28	18	18	19	23	27	27	36	50	15	26	34	29	26	28	22	25
Contig80637_785	18	25	14	22	20	20	36	21	35	48	19	26	33	31	26	22	28	25
Contig80637_811	18	13	19	29	12	17	18	16	26	34	9	21	32	22	23	23	23	28
Contig80637_826	28	17	28	26	16	20	22	22	31	32	12	23	35	27	29	28	21	28
Contig80641_2024	26	17	25	17	17	15	16	25	20	20	18	21	23	25	17	22	20	22
Contig80660_1143	26	24	28	19	19	21	27	16	25	35	31	16	33	30	37	36	36	15
Contig80660_1149	26	23	26	27	23	20	29	18	24	36	36	14	36	33	35	39	38	15
Contig80666_1020	23	24	24	26	10	22	28	18	28	20	16	25	26	29	18	34	23	19
Contig80666_1039	21	21	24	26	20	16	28	18	30	21	15	23	28	28	16	30	25	16
Contig80682_2538	21	26	8	14	21	26	13	23	25	12	17	42	36	28	19	27	18	30
Contig80682_2556	17	25	11	15	21	20	8	16	17	9	14	25	22	17	14	17	13	25
Contig80682_2598	15	16	7	11	22	25	14	9	19	9	17	28	24	28	11	18	14	32
Contig80682_3724	49	27	30	35	22	29	38	37	54	29	25	41	43	40	32	35	20	42
Contig80682_3756	31	11	23	20	22	24	21	27	31	18	19	18	30	43	30	17	12	25
Contig80682_3845	29	26	26	22	20	22	20	27	37	27	19	23	35	36	43	28	23	26
Contig80682_3853	43	43	39	37	30	34	37	41	51	42	33	42	53	56	57	50	41	43
Contig80682_3890	17	13	23	15	11	9	19	15	25	15	9	18	20	28	30	13	10	13
Contig80682_3928	24	21	27	23	15	24	28	23	23	16	20	18	30	32	31	28	20	20
Contig80682_3935	39	33	36	35	23	32	40	36	37	27	26	32	40	46	39	43	27	33
Contig80682_4035	36	21	25	26	27	17	28	35	43	24	20	28	39	42	33	37	26	41
Contig80698_2912	11	14	15	12	7	9	12	18	18	17	30	14	10	23	22	29	19	7
Contig80698_2948	16	11	15	13	11	9	13	19	14	20	39	6	14	23	21	20	20	8
Contig80698_7677	17	13	17	15	16	23	19	18	14	14	12	13	14	20	24	26	19	23
Contig80705_11744	19	13	17	15	12	14	26	21	23	30	28	15	34	36	34	34	26	22
Contig80778_1708	35	31	35	36	38	29	36	35	33	35	35	36	43	46	42	45	33	34
Contig808_5566	16	10	16	16	7	15	15	9	11	25	16	14	21	21	25	23	24	18
Contig808_5597	28	18	18	25	24	24	31	28	29	29	40	20	33	42	41	54	37	31
Contig808_5610	24	12	22	28	23	21	27	21	20	23	34	14	23	40	40	44	35	22
Contig808_5804	24	19	18	18	18	11	22	13	23	13	25	14	31	31	36	25	28	19
Contig80802_11334	23	25	18	19	14	15	18	10	18	10	3	27	15	14	16	5	20	18
Contig80802_11869	14	16	13	13	13	9	16	14	13	20	10	12	13	18	27	13	19	18
Contig80802_11875	16	20	17	18	12	11	16	15	14	23	11	15	12	19	27	16	24	19
Contig80802_11890	18	15	16	16	9	9	15	11	20	12	11	17	19	15	26	17	22	25
Contig80802_11908	16	20	19	15	11	12	21	16	17	16	22	23	18	18	30	15	26	22
Contig80802_11972	24	32	20	28	23	14	31	19	22	48	39	33	34	42	43	25	34	29
Contig80802_12002	16	16	22	22	10	18	27	16	24	27	20	22	19	33	35	26	33	22
Contig80812_1159	18	14	18	26	17	8	22	19	15	26	30	16	26	38	30	18	23	27
Contig80812_1165	18	16	15	18	15	5	17	15	17	23	36	15	30	34	34	22	26	24
Contig80812_1184	26	23	25	28	19	9	21	20	26	29	58	14	51	42	43	37	30	23
Contig80812_1187	21	23	22	26	15	11	16	23	27	32	66	15	54	43	46	41	31	24
Contig80812_1191	23	24	25	26	17	11	18	24	29	34	69	16	55	42	49	46	31	22
Contig80812_1201	18	19	21	22	14	13	20	21	25	35	56	15	43	38	45	42	29	24
Contig80812_1204	17	20	18	22	12	11	13	15	27	31	54	14	39	36	43	42	25	22
Contig80812_1208	12	13	16	17	10	10	12	16	20	27	48	11	37	33	39	35	19	20
Contig80812_1215	16	12	21	17	11	9	12	16	17	30	45	15	32	32	39	32	25	20
Contig80812_1218	12	11	18	16	9	8	11	15	19	29	39	15	27	32	40	30	23	17
Contig80812_1222	11	12	19	19	9	9	15	13	16	27	41	15	23	33	39	27	22	20
Contig80812_1227	12	13	18	20	10	8	14	18	16	25	41	19	28	33	37	28	21	22
Contig80812_1244	12	17	16	20	14	8	17	14	12	24	42	16	25	33	30	25	18	16
Contig80819_7742	14	16	11	15	9	9	12	11	15	11	15	15	14	24	20	22	16	19
Contig80908_11847	17	17	19	15	19	16	16	13	20	11	9	23	21	20	9	20	20	22
Contig80908_11858	22	29	31	18	27	19	29	19	32	13	9	29	29	27	14	23	26	32
Contig80908_11865	21	24	27	20	26	18	25	19	28	11	9	30	25	23	15	24	23	30
Contig80908_13048	25	24	18	25	21	21	23	24	21	16	25	24	23	29	28	27	21	25
Contig80908_13058	25	22	19	23	19	19	23	24	23	15	22	24	20	25	28	27	22	21
Contig80946_587	14	19	23	20	10	7	29	10	16	19	26	21	29	32	9	34	13	19
Contig80973_4369	19	19	13	14	12	5	17	13	17	7	18	17	27	27	27	20	16	26
Contig80973_4375	21	22	16	15	14	7	24	12	17	10	19	19	30	30	28	26	20	22
Contig81011_2965	21	17	20	26	20	23	20	20	28	22	10	34	18	17	20	10	19	24
Contig81011_3135	15	11	13	12	6	7	16	14	14	3	11	8	10	20	15	17	17	12
Contig81011_3148	16	15	13	12	6	7	17	15	14	4	15	11	14	21	19	20	21	13
Contig81012_406	11	9	14	10	10	7	13	11	21	13	9	10	16	23	19	21	13	11
Contig81012_476	10	14	16	8	8	10	10	11	10	8	17	12	17	20	12	23	7	12
Contig81020_13	22	26	23	23	38	18	19	17	31	23	20	26	17	18	16	20	12	29
Contig81052_3493	17	18	18	15	18	13	25	24	25	34	21	16	30	33	20	35	27	20
Contig81052_3504	27	18	14	21	10	18	27	21	24	32	19	15	31	33	24	36	35	20
Contig81052_3561	28	22	27	23	17	17	34	26	34	43	24	24	35	44	51	49	34	29
Contig81052_3606	23	17	30	18	16	16	34	23	31	36	17	14	37	40	49	30	37	23
Contig81059_1232	16	19	20	32	13	13	12	10	18	17	17	16	17	32	32	23	12	16
Contig81093_806	16	12	17	22	14	21	18	23	19	24	13	17	21	21	30	20	25	19
Contig81137_674	25	28	22	20	14	20	30	21	23	21	31	12	29	24	33	40	35	15
Contig81137_711	30	29	48	29	35	29	34	35	40	41	39	35	55	57	58	56	43	47
Contig81137_718	39	32	53	35	44	35	41	43	47	56	46	43	66	62	68	63	52	51
Contig81137_733	29	23	29	23	30	24	35	23	39	41	41	26	41	53	65	55	35	32
Contig81175_2460	19	13	22	17	7	17	22	21	19	42	13	18	23	23	17	23	27	18
Contig81175_2468	17	16	20	16	6	15	20	20	16	34	14	18	22	20	15	23	25	15
Contig81186_1105	18	9	20	24	13	10	25	18	20	36	34	22	32	44	42	46	29	25
Contig81186_1176	21	21	9	23	15	16	22	13	17	41	38	17	32	35	31	40	32	33
Contig81186_1213	21	18	24	23	11	14	20	21	30	41	40	13	35	35	41	43	42	28
Contig81186_1216	21	21	23	24	12	16	25	19	29	42	40	18	34	37	42	42	41	28
Contig81186_1234	16	23	21	22	13	13	17	23	25	38	38	18	28	41	38	41	23	23
Contig81186_1247	19	22	23	27	14	11	20	27	25	39	47	21	37	51	43	48	31	25
Contig81186_1317	15	21	20	19	20	12	26	26	20	32	32	11	21	35	37	32	22	17
Contig81186_3683	25	21	19	21	17	21	23	13	19	31	50	14	17	25	28	27	15	13
Contig81186_3689	26	24	19	19	18	20	20	15	18	30	49	13	17	22	26	23	17	14
Contig81186_3693	24	23	16	17	15	20	23	14	16	32	47	12	17	27	25	21	21	11
Contig81186_3711	22	15	22	20	16	15	21	19	24	29	61	12	23	34	45	37	34	17
Contig81186_3766	17	15	15	18	9	6	20	21	21	32	46	15	40	36	40	45	36	25
Contig81186_5112	21	22	18	30	14	17	21	21	36	32	13	15	17	39	31	23	27	19
Contig81186_5167	15	15	28	23	19	16	26	30	26	31	15	9	20	47	35	36	24	19
Contig812_15984	19	16	23	26	15	19	37	23	27	47	52	20	35	48	54	59	44	21
Contig812_15993	15	14	24	24	14	15	31	22	37	41	54	19	33	51	49	52	44	19
Contig812_16116	19	20	31	32	14	20	33	26	30	31	50	16	35	49	31	46	29	27
Contig812_16139	11	16	12	20	8	16	19	16	16	25	23	11	24	26	28	24	15	16
Contig812_17311	19	18	25	18	15	17	32	23	25	28	28	15	24	35	30	35	27	20
Contig81223_4033	25	20	24	31	13	14	27	25	26	38	26	30	38	37	37	32	40	31
Contig81223_4171	14	15	19	21	12	16	21	20	26	32	22	16	22	27	22	31	18	24
