contig,pos,a,b,fst
Contig70396,14705,0.01,0.152,0.065359477124183
Contig70396,14722,0.016,0.13,0.122137404580153
Contig70431,13212,0.008,0.107,0.0740740740740741
Contig70431,13220,0.008,0.107,0.0740740740740741
Contig70458,1914,0.006,0.141,0.0422535211267606
Contig70458,1926,0.003,0.053,0.0555555555555556
Contig70493,2303,0,0.03,0
Contig70496,199,0.467,0.724,0.644137931034483
Contig70496,220,0.001,0.036,0.027027027027027
Contig70541,5295,0,0.012,0
Contig70541,5306,0.004,0.061,0.0645161290322581
Contig70568,3993,0.028,0.315,0.0886075949367089
Contig70593,1257,0.006,0.079,0.075
Contig70612,6104,0.001,0.198,0.0050251256281407
Contig70655,12474,0.009,0.054,0.163636363636364
Contig7067,9523,0.002,0.044,0.0444444444444444
Contig70680,1557,0.01,0.221,0.045045045045045
Contig70680,1558,0.012,0.203,0.0588235294117647
Contig70740,554,0.024,0.158,0.150943396226415
Contig7079,923,0.004,0.314,0.0126984126984127
Contig7079,934,0.004,0.314,0.0126984126984127
Contig708,20850,0,0.179,0
Contig70955,9214,0.027,0.22,0.122171945701357
Contig70977,5754,0,0.018,0
Contig70986,13735,0,0.009,0
Contig70987,21665,0.008,0.089,0.0888888888888889
Contig71044,11158,0,0.001,0
Contig7105,1041,0,0.099,0
Contig71088,956,0.001,0.025,0.0384615384615385
Contig71088,965,0.001,0.121,0.00819672131147541
Contig71216,5845,0.248,0.623,0.397435897435897
Contig71216,5862,0.004,0.084,0.0470588235294118
Contig71237,3891,0,0.168,0
Contig71237,3899,0.001,0.026,0.037037037037037
Contig7127,33,-0.001,0.192,-0.00518134715025907
Contig71389,516,0.003,0.052,0.0566037735849057
Contig71389,526,0.002,0.051,0.0384615384615385
Contig71389,2139,0.014,0.426,0.0327868852459016
Contig71389,2150,0.021,0.459,0.0456521739130435
Contig714,18969,0.01,0.259,0.0384615384615385
Contig71466,1939,0.009,0.438,0.020501138952164
Contig71514,112,0.001,0.026,0.037037037037037
Contig71759,21912,0,0.001,0
Contig71760,11019,0,0.039,0
Contig71785,3523,0.215,0.555,0.386690647482014
Contig71839,67,0,0.051,0
Contig71839,69,0,0.009,0
Contig72,21713,0,0.009,0
Contig72025,7799,0,0.304,0
Contig72032,8908,0.017,0.166,0.101796407185629
Contig721,4578,0.033,0.265,0.12406015037594
Contig721,4580,0.015,0.153,0.0974025974025974
Contig72102,3750,0,0.002,0
Contig72135,1462,0.029,0.19,0.151832460732984
Contig72174,6053,-0.001,0.495,-0.00201612903225806
Contig72174,6077,-0.001,0.496,-0.00201207243460765
Contig72186,1660,0.003,0.072,0.0410958904109589
Contig72245,1414,-0.001,0.337,-0.0029585798816568
Contig72294,10681,0.032,0.266,0.119850187265918
Contig72294,10698,0.009,0.335,0.0267857142857143
Contig72349,7474,0.002,0.255,0.0078125
Contig72349,7482,0.002,0.059,0.0333333333333333
Contig72349,7483,0.002,0.054,0.0363636363636364
Contig72349,7484,0.039,0.387,0.100515463917526
Contig72353,3054,0,0.003,0
Contig72353,3060,0,0.213,0
Contig72426,3974,0.005,0.071,0.0694444444444444
Contig72426,3975,0,0.076,0
Contig72426,3976,0,0.036,0
Contig72426,3981,0.001,0.027,0.0357142857142857
Contig72426,3985,0.002,0.063,0.03125
Contig72426,3995,0,0.254,0
Contig72426,3998,-0.001,0.355,-0.00280898876404494
Contig72426,3999,0.001,0.058,0.0169491525423729
Contig72457,10255,0,0.035,0
Contig72457,10259,0,0.092,0
Contig72537,3355,0.002,0.085,0.0232558139534884
Contig726,28189,0.002,0.114,0.0173913043478261
Contig726,28198,0.002,0.114,0.0173913043478261
Contig726,38441,0,0.255,0
Contig72644,1629,0.002,0.049,0.04
Contig72751,28010,0.005,0.097,0.0510204081632653
Contig72751,28020,0.011,0.21,0.0521327014218009
Contig72785,5057,0,0.021,0
Contig72785,5067,0,0.058,0
Contig72806,449,0,0.011,0
Contig72806,454,0.007,0.088,0.0786516853932584
Contig72806,457,0.002,0.061,0.032258064516129
Contig72806,466,0,0.026,0
Contig72806,471,0,0.026,0
Contig72811,1947,0,0.019,0
Contig72811,1958,0.044,0.356,0.123249299719888
Contig72811,1966,0.161,0.551,0.291666666666667
Contig72819,4681,0,0.019,0
Contig72829,4792,0.001,0.036,0.027027027027027
Contig729,24298,0,0.018,0
Contig729,24318,0,0.018,0
Contig72900,14450,-0.001,0.357,-0.00279329608938547
Contig73005,77,0,0.056,0
Contig7303,2422,0.002,0.161,0.0123456790123457
Contig7303,2423,0.029,0.481,0.0601659751037344
Contig73055,2625,0.352,0.607,0.578947368421053
Contig7308,808,0.002,0.044,0.0444444444444444
Contig7308,815,0.002,0.203,0.00980392156862745
Contig73132,6470,0,0.009,0
Contig73167,13843,0,0.017,0
Contig73167,13867,0.012,0.129,0.0923076923076923
Contig73214,4247,0.002,0.23,0.00865800865800866
Contig73235,467,0.003,0.053,0.0555555555555556
Contig73268,10596,0.001,0.037,0.0263157894736842
Contig73287,13989,0,0.012,0
Contig73287,14002,0.001,0.396,0.00251889168765743
Contig73310,2135,0.012,0.48,0.0249480249480249
Contig73416,32,0.006,0.504,0.0118811881188119
Contig73416,43,0.001,0.132,0.0075187969924812
Contig73426,10503,0.238,0.569,0.417543859649123
Contig73436,6385,0,0.026,0
Contig73436,6390,-0.001,0.412,-0.00242130750605327
Contig73436,6393,0,0.026,0
Contig73538,4898,0.001,0.027,0.0357142857142857
Contig73538,4907,0.003,0.059,0.05
Contig73538,5118,0.002,0.146,0.0136054421768707
Contig73538,5121,0.069,0.511,0.134765625
Contig73566,2515,0.006,0.098,0.0606060606060606
Contig73634,799,0,0.027,0
Contig73768,2619,0.003,0.373,0.00802139037433155
Contig73787,3148,0.016,0.281,0.0567375886524823
Contig73890,7469,0.002,0.473,0.00421940928270042
Contig73890,7482,0,0.021,0
Contig73890,7483,0.002,0.474,0.00421052631578947
Contig7395,901,0.005,0.07,0.0704225352112676
Contig73980,1767,-0.001,0.302,-0.0033003300330033
Contig73995,11176,0.001,0.381,0.00261780104712042
Contig74,45964,0,0.009,0
Contig74018,862,0.04,0.229,0.173913043478261
Contig74018,864,-0.001,0.306,-0.00325732899022801
Contig74075,325,0.002,0.417,0.00478468899521531
Contig74089,1667,0.006,0.081,0.0731707317073171
Contig74089,1680,0.002,0.123,0.0161290322580645
Contig741,20926,0.043,0.418,0.102625298329356
Contig74145,1999,0.027,0.181,0.148351648351648
Contig74145,2012,0.001,0.052,0.0188679245283019
Contig74232,4785,0.051,0.267,0.190298507462687
Contig74232,4786,0.001,0.035,0.0277777777777778
Contig74289,1999,0.003,0.057,0.0517241379310345
Contig7430,1914,0.028,0.355,0.0786516853932584
Contig7430,1921,0.039,0.347,0.112068965517241
Contig74353,2401,0.04,0.304,0.131147540983607
Contig74361,317,0,0.017,0
Contig74361,319,0.003,0.094,0.0315789473684211
Contig74361,322,0,0.009,0
Contig74361,331,-0.001,0.397,-0.00251256281407035
Contig74361,342,0.011,0.454,0.0241758241758242
Contig74361,343,0,0.009,0
Contig74361,344,0,0.007,0
Contig745,35632,0.027,0.308,0.087378640776699
Contig74512,4003,-0.001,0.278,-0.003584229390681
Contig74528,3229,0.027,0.167,0.160714285714286
Contig74543,2522,-0.001,0.325,-0.00306748466257669
Contig74553,2130,0,0.009,0
Contig74561,2324,0.003,0.053,0.0555555555555556
Contig74561,2343,0.036,0.38,0.0944881889763779
Contig74741,683,0,0.029,0
Contig74968,1054,0,0.009,0
Contig75,55990,0.05,0.522,0.0956022944550669
Contig75,55993,0.064,0.304,0.20983606557377
Contig75002,3037,0.183,0.514,0.355339805825243
Contig75032,5625,0.036,0.406,0.0884520884520884
Contig75064,11290,0.006,0.113,0.0526315789473684
Contig75131,3619,-0.001,0.347,-0.0028735632183908
Contig75131,3634,0.019,0.396,0.0478589420654912
Contig75210,10646,-0.001,0.366,-0.00272479564032698
Contig75212,7023,0,0.086,0
Contig75245,1311,0.001,0.176,0.00564971751412429
Contig75245,1321,0.001,0.036,0.027027027027027
Contig75286,8100,0,0.037,0
Contig75286,8111,0,0.023,0
Contig75354,331,0.115,0.547,0.20985401459854
Contig75370,4011,0.047,0.272,0.172161172161172
Contig75370,4022,0.008,0.24,0.033195020746888
Contig75371,1573,0.045,0.22,0.203619909502262
Contig754,22106,0.014,0.12,0.115702479338843
Contig75401,8984,0.013,0.419,0.030952380952381
Contig75403,5274,0,0.005,0
Contig75403,5294,0.002,0.28,0.00711743772241993
Contig75429,8975,0.002,0.472,0.00422832980972516
Contig755,11558,0.002,0.047,0.0416666666666667
Contig75583,32,0.044,0.373,0.117647058823529
Contig75586,1591,0.037,0.219,0.168181818181818
Contig75604,10782,0.008,0.303,0.0263157894736842
Contig75611,637,0,0.063,0
Contig75727,20677,0.004,0.403,0.0099009900990099
Contig75774,11740,0.024,0.2,0.119402985074627
Contig75774,11755,0.016,0.128,0.124031007751938
Contig75775,4156,0.015,0.165,0.0903614457831325
Contig75781,4473,0,0.009,0
Contig75781,4474,0,0.001,0
Contig75781,4479,0,0.008,0
Contig75839,2754,0.001,0.032,0.0303030303030303
Contig75839,2761,0.003,0.201,0.0148514851485149
Contig75839,2774,0.003,0.204,0.0146341463414634
Contig75850,2743,0.098,0.392,0.249363867684478
Contig75850,2763,0.098,0.392,0.249363867684478
Contig75880,1508,0.024,0.158,0.150943396226415
Contig75880,1516,0,0.009,0
Contig75880,1526,0.04,0.222,0.179372197309417
Contig75963,14657,0.002,0.044,0.0444444444444444
Contig75963,14682,0,0.009,0
Contig75974,2355,0,0.315,0
Contig75974,2370,0,0.312,0
Contig760,33831,0.002,0.216,0.00921658986175115
Contig76015,324,0.005,0.102,0.0485436893203884
Contig76015,331,0.006,0.106,0.0560747663551402
Contig76015,339,0.008,0.124,0.064
Contig76044,3303,0.378,0.674,0.56
Contig76092,5743,0.002,0.077,0.0256410256410256
Contig76092,5759,0.006,0.079,0.075
Contig76163,3829,0,0.213,0
Contig76163,3830,0.016,0.44,0.036281179138322
Contig76209,1050,0.004,0.099,0.04
Contig76209,1060,0.011,0.322,0.0340557275541796
Contig76209,1061,-0.001,0.246,-0.00404858299595142
Contig76231,2405,0,0.008,0
Contig76309,1213,0.183,0.514,0.355339805825243
Contig76342,8459,0,0.009,0
Contig76342,8463,0,0.009,0
Contig76342,8469,0,0.092,0
Contig76403,651,0,0.019,0
Contig76403,658,0,0.096,0
Contig76403,672,0.012,0.111,0.107142857142857
Contig76403,673,0.009,0.127,0.0703125
Contig76414,5495,0,0.051,0
Contig76568,10694,0,0.1,0
Contig76568,10707,0,0.124,0
Contig76651,2143,-0.001,0.209,-0.00476190476190476
Contig7674,5537,0,0.017,0
Contig76742,1567,0,0.058,0
Contig76742,1574,0,0.01,0
Contig76808,3965,0,0.279,0
Contig76812,757,-0.001,0.415,-0.00240384615384615
Contig76812,758,0.015,0.123,0.120967741935484
Contig76812,759,0,0.007,0
Contig7691,746,0.055,0.394,0.139240506329114
Contig76955,2116,0.003,0.058,0.0508474576271186
Contig76955,2140,0.207,0.523,0.395038167938931
Contig771,18394,0,0.24,0
Contig77141,2890,0,0.14,0
Contig773,27576,-0.002,0.497,-0.00401606425702811
Contig77330,10261,0.02,0.41,0.048661800486618
Contig77352,5404,0.004,0.064,0.0615384615384615
Contig77352,5405,0.004,0.065,0.0606060606060606
Contig77371,16554,0.022,0.509,0.0431372549019608
Contig77382,11621,0.467,0.704,0.662411347517731
Contig77426,17700,0,0.017,0
Contig77428,10866,0.001,0.068,0.0144927536231884
Contig7748,7184,0,0.023,0
Contig7748,7185,0.072,0.5,0.143712574850299
Contig77492,6983,0.002,0.044,0.0444444444444444
Contig775,30139,0.005,0.111,0.0446428571428571
Contig77666,318,0.025,0.175,0.142045454545455
Contig77666,338,0.025,0.175,0.142045454545455
Contig77708,7276,0,0.009,0
Contig77708,7299,0,0.009,0
Contig77752,1038,0,0.003,0
Contig77752,1046,0.001,0.143,0.00694444444444444
Contig77752,1048,0,0.018,0
Contig7782,995,0.004,0.102,0.0388349514563107
Contig7782,1002,0.004,0.102,0.0388349514563107
Contig77838,1576,0.02,0.361,0.0552486187845304
Contig77846,20357,0.033,0.444,0.0741573033707865
Contig77872,9375,0.002,0.042,0.0465116279069767
Contig77913,18325,0,0.044,0
Contig77913,18347,0,0.011,0
Contig7792,3125,0.001,0.026,0.037037037037037
Contig77937,5842,0.009,0.141,0.0633802816901408
Contig7795,2836,0.046,0.496,0.0925553319919517
Contig77984,1338,0,0.01,0
Contig78091,2891,0,0.209,0
Contig78123,384,0.016,0.166,0.0958083832335329
Contig78123,392,0.014,0.156,0.089171974522293
Contig78167,11952,0.047,0.39,0.120204603580563
Contig78231,5652,0,0.009,0
Contig7832,784,0.019,0.264,0.0716981132075472
Contig7841,5535,0.007,0.084,0.0823529411764706
Contig78422,1494,0.024,0.191,0.125
Contig78422,1497,0.003,0.053,0.0555555555555556
Contig78422,1500,0.001,0.191,0.00520833333333333
Contig78451,298,0.005,0.238,0.0209205020920502
Contig78492,4190,0,0.012,0
Contig78505,2835,0.013,0.408,0.0317848410757946
Contig78508,152,0.153,0.403,0.378712871287129
Contig7856,32,0.147,0.493,0.297570850202429
Contig786,29256,0.012,0.215,0.0555555555555556
Contig786,29279,0,0.051,0
Contig78609,15445,0.005,0.115,0.0431034482758621
Contig78609,15457,0.001,0.035,0.0277777777777778
Contig78609,15467,0.011,0.106,0.102803738317757
Contig78609,15470,0,0.076,0
Contig78609,15471,0.027,0.18,0.149171270718232
Contig78627,1253,0,0.018,0
Contig78654,15786,0.024,0.187,0.127659574468085
Contig787,3733,0,0.27,0
Contig787,3738,0.01,0.493,0.0202429149797571
Contig78738,1075,0.001,0.035,0.0277777777777778
Contig78766,3036,0,0.059,0
Contig78819,8405,0.018,0.395,0.0454545454545454
Contig78926,887,0.398,0.644,0.617054263565891
Contig78971,2659,0.004,0.068,0.0579710144927536
Contig79033,33,0.003,0.337,0.00887573964497041
Contig79033,45,0.005,0.115,0.0431034482758621
Contig79035,723,0.006,0.083,0.0714285714285714
Contig79079,11286,0.006,0.08,0.0740740740740741
Contig79079,11304,0.07,0.422,0.16548463356974
Contig79079,11305,0.007,0.11,0.0630630630630631
Contig79113,2416,0,0.076,0
Contig79144,11061,0.057,0.314,0.180952380952381
Contig79154,2334,0.003,0.145,0.0205479452054795
Contig79171,138,0.009,0.112,0.079646017699115
Contig79244,555,0.082,0.434,0.188505747126437
Contig79244,575,0,0.009,0
Contig79270,2238,0.015,0.123,0.120967741935484
Contig79270,2241,-0.001,0.312,-0.00319488817891374
Contig79270,2247,0.001,0.423,0.00235849056603774
Contig79282,3809,0.002,0.044,0.0444444444444444
Contig793,6920,0.002,0.093,0.0212765957446809
Contig793,22793,0.002,0.044,0.0444444444444444
Contig79300,16266,0.002,0.06,0.0327868852459016
Contig79300,16272,0.002,0.06,0.0327868852459016
Contig79300,16292,0.05,0.491,0.101626016260163
Contig7931,1569,-0.001,0.34,-0.00293255131964809
Contig7931,1578,-0.001,0.34,-0.00293255131964809
Contig7931,1591,0.009,0.096,0.0927835051546392
Contig79334,7707,0,0.237,0
Contig79358,5095,0.042,0.426,0.0983606557377049
Contig79450,1411,0.004,0.063,0.0625
Contig79559,18368,0.008,0.24,0.033195020746888
Contig79559,18389,0.004,0.438,0.00911161731207289
Contig79634,3117,0.002,0.502,0.00397614314115308
Contig79634,3124,-0.001,0.333,-0.0029940119760479
Contig79634,3133,0,0.009,0
Contig79779,6707,0.006,0.282,0.0212014134275618
Contig79779,6721,0,0.009,0
Contig79779,6727,0.002,0.217,0.00917431192660551
Contig79887,1940,0.01,0.293,0.0340136054421769
Contig799,7765,0,0.019,0
Contig79956,5541,0.001,0.134,0.00740740740740741
Contig79956,5554,0.025,0.163,0.152439024390244
Contig7998,3263,0,0.022,0
Contig8,75328,0,0.026,0
Contig80108,6299,0.003,0.14,0.0212765957446809
Contig80194,4576,0.017,0.131,0.128787878787879
Contig80194,4578,0.001,0.261,0.00381679389312977
Contig80246,566,0.001,0.071,0.0138888888888889
Contig80246,569,0.019,0.448,0.0423162583518931
Contig80246,570,0.006,0.157,0.0379746835443038
Contig804,1267,0,0.004,0
Contig804,31313,0,0.011,0
Contig804,31315,0,0.011,0
Contig80495,2669,0,0.009,0
Contig805,11821,0.001,0.064,0.0153846153846154
Contig805,11841,0.001,0.055,0.0178571428571429
Contig80553,63,0.001,0.026,0.037037037037037
Contig80553,67,0.005,0.071,0.0694444444444444
Contig80560,1296,0.007,0.134,0.0518518518518519
Contig80625,733,0.001,0.034,0.0285714285714286
Contig80699,3616,0,0.018,0
Contig80717,1510,0.07,0.398,0.175438596491228
Contig80717,1512,0.028,0.447,0.0625
Contig80742,5679,0.04,0.521,0.0766283524904215
Contig80742,5692,0.012,0.502,0.0238568588469185
Contig80818,2801,0.168,0.576,0.291161178509532
Contig80818,2814,0.109,0.516,0.210831721470019
Contig80824,406,0.001,0.467,0.00213675213675214
Contig80846,1919,0.005,0.072,0.0684931506849315
Contig80846,1921,0.005,0.072,0.0684931506849315
Contig809,28603,0,0.028,0
Contig80904,2958,0.001,0.03,0.032258064516129
Contig80904,2959,0.001,0.03,0.032258064516129
Contig80973,9905,0,0.017,0
Contig80981,2704,0.014,0.33,0.0422960725075529
Contig81026,3762,0.013,0.177,0.0730337078651685
Contig81035,3840,-0.002,0.495,-0.00403225806451613
Contig81035,3853,0.002,0.044,0.0444444444444444
Contig81035,3854,0.002,0.044,0.0444444444444444
Contig81137,6551,0.004,0.064,0.0615384615384615
Contig81146,3519,0,0.065,0
Contig81172,4070,0.015,0.124,0.12
Contig8133,202,0,0.023,0
Contig81359,3149,0.001,0.186,0.0053475935828877
Contig8150,6957,0,0.473,0
Contig81540,1227,0.019,0.17,0.111111111111111
Contig81614,6754,0.036,0.208,0.172248803827751
Contig81621,247,0,0.076,0
Contig81674,2170,0.059,0.284,0.207017543859649
Contig81674,2173,0.003,0.125,0.0238095238095238
Contig81674,2176,0.058,0.523,0.110687022900763
Contig81674,2191,-0.001,0.375,-0.00265957446808511
Contig8168,1538,0.021,0.403,0.051980198019802
Contig81687,2277,0.002,0.044,0.0444444444444444
Contig81737,9239,0.001,0.032,0.0303030303030303
Contig81800,8713,0.03,0.204,0.146341463414634
Contig81871,8411,0,0.009,0
Contig81871,8415,0,0.009,0
Contig81871,8423,0.026,0.198,0.130653266331658
Contig81927,280,0,0.018,0
Contig81948,9029,0.039,0.387,0.100515463917526
Contig82002,13629,-0.001,0.216,-0.00460829493087558
Contig82002,13642,0.002,0.077,0.0256410256410256
Contig8201,4959,0.052,0.523,0.099236641221374
Contig8214,573,0.04,0.28,0.142348754448399
Contig8214,9951,0.001,0.059,0.0166666666666667
Contig8217,5554,0.01,0.222,0.0448430493273543
Contig82174,108,0.006,0.159,0.0375
Contig822,15051,0.005,0.07,0.0704225352112676
Contig822,15075,0.016,0.217,0.073394495412844
Contig8220,2559,0.001,0.026,0.037037037037037
Contig82230,378,0.001,0.054,0.0181818181818182
Contig82237,624,0.001,0.026,0.037037037037037
Contig82237,634,0,0.018,0
Contig82237,646,0,0.018,0
Contig82297,790,0.008,0.172,0.046242774566474
Contig82297,795,0,0.019,0
Contig82413,1340,0,0.025,0
Contig8245,2524,0.304,0.642,0.472783825816485
Contig8245,2545,0.004,0.163,0.024390243902439
Contig825,36487,0.007,0.095,0.0729166666666667
Contig82556,3864,0.024,0.335,0.0714285714285714
Contig82581,1557,0.012,0.335,0.0357142857142857
Contig82593,18471,0.072,0.429,0.167441860465116
Contig82593,18472,0.072,0.429,0.167441860465116
Contig82595,14044,0.077,0.53,0.145009416195857
Contig82595,14049,0,0.108,0
Contig82595,14063,0.001,0.026,0.037037037037037
Contig827,20056,0,0.085,0
Contig82705,2103,0.023,0.371,0.0618279569892473
Contig82705,2105,0.007,0.119,0.0583333333333333
Contig82705,2118,0,0.027,0
Contig82708,1311,0,0.034,0
Contig8272,1459,0.038,0.202,0.187192118226601
Contig8275,3960,0.055,0.312,0.175718849840256
Contig82795,1240,0.002,0.22,0.00904977375565611
Contig82795,1253,0.001,0.235,0.00423728813559322
Contig82795,14768,0.004,0.062,0.0634920634920635
Contig82795,14784,0.024,0.254,0.0941176470588235
Contig82836,6883,0.012,0.215,0.0555555555555556
Contig82878,983,0.001,0.036,0.027027027027027
Contig82878,985,0.001,0.218,0.0045662100456621
Contig82878,987,0.004,0.065,0.0606060606060606
Contig82878,1005,0.009,0.252,0.0355731225296443
Contig82878,1006,0,0.199,0
Contig82878,1008,0,0.021,0
Contig82938,5114,0.001,0.026,0.037037037037037
Contig82938,5115,0.004,0.497,0.00803212851405623
Contig82965,636,0.025,0.199,0.125
Contig82965,647,0.002,0.149,0.0133333333333333
Contig82965,655,0,0.018,0
Contig82965,658,0.053,0.259,0.203846153846154
Contig82974,2451,0,0.049,0
Contig82974,2460,0,0.057,0
Contig82974,2462,0.001,0.066,0.0149253731343284
Contig82974,2463,0.003,0.053,0.0555555555555556
Contig83,32369,0,0.009,0
Contig83,32370,0.015,0.305,0.0490196078431373
Contig83,32389,0.012,0.203,0.0588235294117647
Contig83075,4139,0.026,0.467,0.0555555555555556
Contig83091,64,0.017,0.147,0.114864864864865
Contig83093,1665,0,0.035,0
Contig83113,5680,0,0.29,0
Contig83127,3882,0.041,0.217,0.188073394495413
Contig83148,3897,0.001,0.492,0.00202839756592292
Contig83193,8332,0,0.009,0
Contig83207,1411,0.005,0.07,0.0704225352112676
Contig83214,12,0.137,0.561,0.243772241992883
Contig83215,1376,0.006,0.082,0.072289156626506
Contig83240,4273,0,0.015,0
Contig83240,4289,0,0.015,0
Contig83240,4290,0.001,0.025,0.0384615384615385
Contig83263,5219,0,0.088,0
Contig83334,13645,0.039,0.473,0.0822784810126582
Contig83334,13657,0.01,0.109,0.0909090909090909
Contig83362,56,0.034,0.385,0.0880829015544042
