contig	start	start15	end15	end
Contig1336	3531	5087	12351	13907
Contig54577	2125	2190	2494	2559
Contig125265	10714	11361	14382	15029
Contig63696	7370	8443	13455	14528
Contig94264	1472	1685	2682	2895
Contig60624	210	1055	5000	5845
Contig121969	1030	1293	2524	2787
Contig72234	1045	1524	3762	4241
Contig53883	3929	5470	12663	14204
Contig40038	13335	15191	23856	25712
Contig40038	19371	19415	19623	19667
Contig16386	12533	14539	23902	25908
Contig16386	3091	3428	5003	5340
Contig157511	27	226	1159	1358
Contig26358	3442	5082	12741	14381
Contig53817	40	379	1966	2305
Contig103398	218	920	4202	4904
Contig2505	5726	7390	15156	16820
Contig36541	209	2648	14034	16473
Contig38832	430	581	1289	1440
Contig44044	5486	6185	9452	10151
Contig7650	746	2962	13304	15520
Contig162968	16	161	838	983
Contig361	27770	28481	31802	32513
Contig361	4199	5834	13470	15105
Contig361	28446	31794	47420	50768
Contig17974	4945	7411	18922	21388
Contig24245	225	906	4084	4765
Contig24245	4698	5939	11736	12977
Contig36800	7506	11055	27617	31166
Contig36201	1303	2452	7820	8969
Contig134769	391	622	1705	1936
Contig18763	1140	6461	31298	36619
Contig18763	8150	11883	29306	33039
Contig8375	45	246	1187	1388
Contig42485	6196	7512	13655	14971
Contig42485	439	931	3229	3721
Contig117568	1053	2923	11652	13522
Contig59123	994	1214	2241	2461
Contig21430	18645	20247	27726	29328
Contig53733	5975	6011	6183	6219
Contig91034	2373	2402	2541	2570
Contig40837	1124	3917	16957	19750
Contig46258	944	1497	4081	4634
Contig146679	1391	1589	2515	2713
Contig116921	1807	1833	1960	1986
Contig60504	1005	1475	3672	4142
Contig26014	10103	13305	28249	31451
Contig40499	24315	26039	34086	35810
Contig46249	15450	19241	36938	40729
Contig4351	9520	10612	15713	16805
Contig23612	10326	11928	19406	21008
Contig23612	6708	7249	9777	10318
Contig23612	20647	22595	31691	33639
Contig7221	14	231	1246	1463
Contig19061	175	2158	11416	13399
Contig20371	5742	6736	11376	12370
Contig20371	784	890	1385	1491
Contig51280	689	1382	4620	5313
Contig16843	170	319	1018	1167
Contig115099	1016	2037	6806	7827
Contig623	39428	40355	44686	45613
Contig99766	1567	1827	3043	3303
Contig99766	3741	3915	4728	4902
Contig21402	17002	17998	22647	23643
Contig66714	2286	5122	18357	21193
Contig70051	7827	7864	8041	8078
Contig95831	3608	4221	7083	7696
Contig87430	4689	5116	7109	7536
Contig72151	1449	1810	3500	3861
Contig72151	9460	10332	14406	15278
Contig33369	31	1369	7619	8957
Contig48059	356	1373	6121	7138
Contig48059	20327	20639	22099	22411
Contig48059	13554	14558	19246	20250
Contig36802	1898	2544	5561	6207
Contig47417	4314	4938	7853	8477
Contig47417	602	1122	3551	4071
Contig47417	10289	10963	14114	14788
Contig190	2508	6584	25609	29685
Contig108	2190	8569	38340	44719
Contig108	47325	49207	57993	59875
Contig45353	6321	6490	7285	7454
Contig45353	9184	10994	19442	21252
Contig5221	1686	2844	8250	9408
Contig94317	9329	9658	11195	11524
Contig94317	3322	4220	8416	9314
Contig25212	1561	4013	15462	17914
Contig4779	4576	7002	18324	20750
Contig147102	277	658	2439	2820
Contig147102	2294	2714	4674	5094
Contig40901	2955	4186	9935	11166
Contig45900	1356	2052	5303	5999
Contig25058	4654	6368	14373	16087
Contig67894	2236	3642	10206	11612
Contig146233	119	218	685	784
Contig103542	707	995	2341	2629
Contig3409	1600	1985	3787	4172
Contig64371	3627	4178	6752	7303
Contig32708	3091	4701	12217	13827
Contig3453	11131	12361	18101	19331
Contig53935	2892	3586	6825	7519
Contig118699	9695	9818	10393	10516
Contig70106	1052	1664	4521	5133
Contig68866	1774	2112	3695	4033
Contig539903	56	250	1157	1351
Contig114429	1096	1220	1802	1926
Contig62866	632	1573	5970	6911
Contig104692	90	477	2283	2670
Contig70660	2374	3513	8832	9971
Contig120105	434	1103	4228	4897
Contig39525	1474	2896	9538	10960
Contig824	11375	11433	11706	11764
Contig824	20078	22019	31078	33019
Contig824	19416	19477	19767	19828
Contig41530	2012	4523	16241	18752
Contig42330	1382	1677	3055	3350
Contig79334	2919	4569	12274	13924
Contig33202	958	1599	4593	5234
Contig43036	2410	2718	4158	4466
Contig142899	4042	4219	5049	5226
Contig38286	713	2967	13492	15746
Contig38286	7233	8428	14011	15206
Contig17811	1109	2093	6691	7675
Contig33860	1086	1724	4702	5340
Contig55240	443	768	2287	2612
Contig63712	7465	9805	20728	23068
Contig63061	6006	6291	7627	7912
Contig63061	8051	9681	17294	18924
Contig22276	1259	8504	42320	49565
Contig72793	1418	1458	1648	1688
Contig105276	719	946	2008	2235
Contig29110	133	1177	6050	7094
Contig57205	1536	6042	27073	31579
Contig53077	949	1359	3273	3683
Contig59239	508	2883	13968	16343
Contig78853	1929	3899	13093	15063
Contig39412	1975	3278	9363	10666
Contig8256	326	801	3023	3498
Contig165626	109	395	1734	2020
Contig36977	1098	2053	6514	7469
Contig91614	2689	3028	4611	4950
Contig101031	950	1130	1971	2151
Contig32971	2957	4097	9418	10558
Contig61090	833	1866	6689	7722
Contig130933	57	242	1108	1293
Contig35383	2586	3592	8287	9293
Contig8140	1666	2805	8121	9260
Contig51029	7259	8561	14638	15940
Contig90816	27240	28505	34414	35679
Contig56359	7695	8286	11050	11641
Contig24167	131	541	2456	2866
Contig529615	1377	2540	7968	9131
Contig41849	280	1270	5895	6885
Contig41849	7163	8494	14706	16037
Contig145751	647	742	1190	1285
Contig59609	85	408	1921	2244
Contig370	26428	28809	39925	42306
Contig370	9716	9954	11070	11308
Contig370	16093	17053	21537	22497
Contig370	22772	24671	33538	35437
Contig1516	12934	14512	21879	23457
Contig1516	11318	11552	12650	12884
Contig20946	514	2312	10707	12505
Contig36557	2285	4126	12722	14563
Contig53062	1931	2457	4915	5441
Contig23768	6917	8462	15674	17219
Contig56493	987	2281	8320	9614
Contig10212	41	540	2873	3372
Contig84651	8143	8362	9385	9604
Contig17855	1201	2281	7322	8402
Contig17855	17769	20562	33600	36393
Contig1796	9943	10031	10445	10533
Contig2279	1214	1712	4039	4537
Contig37168	88	2434	13383	15729
Contig8229	7184	7407	8454	8677
Contig8229	908	1719	5510	6321
Contig2604	3703	5501	13897	15695
Contig290	8221	11509	26857	30145
Contig41762	746	1809	6772	7835
Contig49683	14469	14772	16189	16492
Contig69528	1472	1875	3760	4163
Contig27277	2633	5332	17930	20629
Contig22762	307	761	2884	3338
Contig86284	3084	3735	6778	7429
Contig46848	13732	13814	14201	14283
Contig46848	12535	12645	13161	13271
Contig68130	1917	3000	8056	9139
Contig32983	27	629	3443	4045
Contig37164	5711	8177	19690	22156
Contig37164	1792	2067	3355	3630
Contig27880	3400	3532	4149	4281
Contig216600	255	299	510	554
Contig57661	5236	5777	8307	8848
Contig6992	1461	3621	13704	15864
Contig19176	1395	3630	14062	16297
Contig19176	23481	23845	25547	25911
Contig32060	1771	4560	17577	20366
Contig59958	1035	1305	2566	2836
Contig72137	1499	1568	1892	1961
Contig153249	343	441	904	1002
Contig89389	2035	2129	2571	2665
Contig60105	109	1616	8654	10161
Contig50096	3366	4786	11418	12838
Contig181475	4998	5471	7681	8154
Contig94951	3599	5813	16146	18360
Contig871	30540	31092	33674	34226
Contig871	10709	12082	18494	19867
Contig871	8733	9019	10357	10643
Contig871	24042	24978	29348	30284
Contig115607	978	1039	1330	1391
Contig108167	36	1296	7182	8442
Contig52322	6176	6656	8900	9380
Contig52322	15747	15869	16440	16562
Contig286940	3402	3833	5848	6279
Contig3654	9324	11373	20935	22984
Contig52087	6511	7009	9339	9837
Contig52087	213	1142	5483	6412
Contig8112	386	591	1553	1758
Contig628196	275	888	3755	4368
Contig124349	536	800	2036	2300
Contig201	917	5316	25848	30247
Contig21565	4831	6566	14663	16398
Contig24392	259	1199	5590	6530
Contig40418	4301	6934	19223	21856
Contig3888	416	796	2571	2951
Contig32297	9755	10151	12000	12396
Contig3720	516	1404	5554	6442
Contig19191	558	2320	10544	12306
Contig80835	267	748	2993	3474
Contig37845	420	2714	13421	15715
Contig175442	1143	1514	3248	3619
Contig20017	1241	2701	9516	10976
Contig20017	24916	25716	29454	30254
Contig20017	11032	11125	11565	11658
Contig20017	18505	18591	18997	19083
Contig20017	19103	19137	19299	19333
Contig123287	3166	3244	3611	3689
Contig37224	645	1023	2792	3170
Contig24786	1249	1367	1922	2040
Contig24786	2142	3637	10614	12109
Contig27145	26638	27075	29118	29555
Contig207883	4186	4304	4859	4977
Contig207883	3597	3677	4053	4133
Contig81403	12214	13638	20286	21710
Contig32347	4628	6029	12573	13974
Contig39772	10178	12493	23302	25617
Contig50333	727	1755	6557	7585
Contig31510	4475	11635	45053	52213
Contig36400	4950	6174	11886	13110
Contig44654	605	937	2487	2819
Contig65227	258	739	2990	3471
Contig200816	347	485	1134	1272
Contig70480	3145	3568	5545	5968
Contig118036	3901	5354	12135	13588
Contig73049	704	2047	8316	9659
Contig47839	12598	12833	13936	14171
Contig37383	21022	22927	31819	33724
Contig60486	132	601	2793	3262
Contig39801	246	1478	7228	8460
Contig17819	363	699	2270	2606
Contig15441	3980	5779	14175	15974
Contig7044	1369	2247	6349	7227
Contig53534	4978	7891	21490	24403
Contig53534	26877	27685	31462	32270
Contig34666	10398	12406	21779	23787
Contig22752	4625	4852	5917	6144
Contig2130	10158	11310	16687	17839
Contig71759	15854	17835	27086	29067
Contig71759	33374	33889	36293	36808
Contig71759	273	2593	13424	15744
Contig51872	704	772	1093	1161
Contig34057	4837	8085	23248	26496
Contig34057	554	1026	3234	3706
Contig46867	5350	7876	19670	22196
Contig29964	5250	5832	8551	9133
Contig31677	7885	9761	18518	20394
Contig99832	1579	1755	2577	2753
Contig60589	2187	3360	8837	10010
Contig52102	1698	1858	2611	2771
Contig76217	1945	2271	3793	4119
Contig47478	1320	2297	6861	7838
Contig9332	9794	10073	11378	11657
Contig9332	1068	2246	7747	8925
Contig9332	598	632	793	827
Contig5213	3491	4428	8802	9739
Contig78445	296	748	2863	3315
Contig36616	1381	5139	22682	26440
Contig43526	11663	11810	12499	12646
Contig43526	15602	15676	16027	16101
Contig65780	471	1576	6733	7838
Contig73413	2089	4409	15240	17560
Contig19041	17438	18801	25167	26530
Contig1921	3607	4509	8723	9625
Contig1921	10038	10223	11087	11272
Contig21128	676	3702	17829	20855
Contig37120	2527	3445	7734	8652
Contig49980	1948	2246	3641	3939
Contig49980	4168	4454	5795	6081
Contig144819	130	377	1535	1782
Contig33593	4425	4689	5924	6188
Contig27758	10717	12307	19732	21322
Contig26861	12	332	1826	2146
Contig37717	79	4087	22797	26805
Contig37717	26989	27179	28067	28257
Contig37717	28890	29358	31545	32013
Contig37717	11850	13462	20986	22598
Contig39883	407	1585	7085	8263
Contig77227	6316	6371	6633	6688
Contig29425	47632	47768	48406	48542
Contig123831	8225	8993	12578	13346
Contig43380	1309	3049	11171	12911
Contig3052	26460	26758	28155	28453
Contig3052	29890	29959	30286	30355
Contig92909	2442	2824	4613	4995
Contig2827	907	1100	2001	2194
Contig2827	2943	3116	3927	4100
Contig58479	2956	4069	9268	10381
Contig591	20344	22018	29832	31506
Contig196	3120	6514	22354	25748
Contig29172	3232	3604	5342	5714
Contig8625	1167	1446	2754	3033
Contig132812	176	306	917	1047
Contig33544	9875	11132	17003	18260
Contig54269	3931	5671	13796	15536
Contig35692	10316	10914	13710	14308
Contig52385	21330	22800	29663	31133
Contig52385	7489	9474	18741	20726
Contig89324	3194	3306	3834	3946
Contig57792	41	469	2468	2896
Contig43241	1943	2845	7057	7959
Contig160	2984	3200	4212	4428
Contig160	39978	42696	55386	58104
Contig160	22822	23391	26051	26620
Contig4597	1953	2724	6322	7093
Contig110809	4264	4325	4610	4671
Contig17879	23936	26075	36060	38199
Contig36853	4609	5672	10633	11696
Contig184313	626	987	2675	3036
Contig194027	228	913	4115	4800
Contig52880	6801	7744	12145	13088
Contig6913	447	845	2708	3106
Contig20792	4888	5249	6935	7296
Contig20792	9991	11104	16301	17414
Contig4292	15752	16106	17758	18112
Contig138618	2028	2098	2428	2498
Contig50938	2293	4195	13077	14979
Contig25885	5992	8835	22103	24946
Contig126076	2089	2222	2849	2982
Contig110245	2250	2456	3418	3624
Contig27812	567	4002	20032	23467
Contig27812	5871	8457	20529	23115
Contig32432	2704	7767	31399	36462
Contig45750	150	3147	17135	20132
Contig116457	2914	2962	3192	3240
Contig27008	2048	4928	18368	21248
Contig49452	2969	3103	3730	3864
Contig94512	6839	7290	9399	9850
Contig26424	12042	12685	15688	16331
Contig16258	134	1245	6433	7544
Contig16258	17843	19054	24710	25921
Contig50210	12452	13491	18341	19380
Contig88856	935	993	1268	1326
Contig52245	5769	6359	9113	9703
Contig52245	560	1386	5247	6073
Contig2035	1988	2244	3443	3699
Contig71118	2099	2298	3229	3428
Contig29908	46442	46847	48737	49142
Contig29908	39713	40250	42756	43293
Contig25477	37621	38143	40580	41102
Contig25477	12805	18596	45624	51415
Contig37170	15618	16803	22338	23523
Contig69688	7203	7718	10122	10637
Contig145173	2860	3022	3781	3943
Contig3976	5836	5873	6047	6084
Contig40118	11005	15241	35013	39249
Contig75391	13	654	3649	4290
Contig182534	2218	2324	2822	2928
Contig47819	1345	2688	8958	10301
Contig115809	1191	2274	7334	8417
Contig50340	3726	4288	6916	7478
Contig36767	1	1888	10694	12581
Contig16596	1234	3832	15959	18557
Contig65143	1054	1195	1853	1994
Contig71422	7614	7856	8986	9228
Contig2299	7679	8012	9566	9899
Contig2299	2839	3451	6310	6922
Contig65639	1963	2917	7370	8324
Contig69931	34	390	2053	2409
Contig209082	10255	10523	11780	12048
Contig57632	1470	1754	3085	3369
Contig1220	3469	6893	22874	26298
Contig143941	771	1110	2698	3037
Contig16844	24262	24722	26871	27331
Contig180	6186	6804	9692	10310
Contig180	29047	32264	47282	50499
Contig180	53371	53588	54602	54819
Contig180	16439	17676	23453	24690
Contig180	58870	59143	60420	60693
Contig180	1554	1832	3130	3408
Contig22814	80061	83816	101344	105099
Contig22814	10285	13319	27483	30517
Contig22814	107421	110895	127110	130584
Contig22814	48607	50134	57261	58788
Contig22814	103284	104535	110373	111624
Contig22814	66157	68711	80630	83184
Contig22410	6195	6736	9263	9804
Contig312	8863	9654	13349	14140
Contig312	10789	12433	20106	21750
Contig10328	399	608	1585	1794
Contig9137	36	841	4601	5406
Contig69122	2612	5619	19654	22661
Contig9191	1629	1687	1963	2021
Contig32561	1748	2862	8062	9176
Contig73964	818	1490	4631	5303
Contig67788	400	1235	5132	5967
Contig73387	1974	3177	8791	9994
Contig622	973	3359	14496	16882
Contig31771	5411	9266	27260	31115
Contig136658	1056	1093	1270	1307
Contig5273	1992	2301	3743	4052
Contig76	56767	56987	58016	58236
Contig76	75326	76014	79228	79916
Contig76	23445	25931	37534	40020
Contig76	18363	18705	20302	20644
Contig76	43678	44005	45537	45864
Contig76	59145	59378	60470	60703
Contig94539	665	927	2152	2414
Contig94539	2495	3250	6777	7532
Contig22257	395	761	2472	2838
Contig22257	3877	5052	10539	11714
Contig35440	8204	8580	10336	10712
Contig41224	174	840	3949	4615
Contig63574	14	384	2113	2483
Contig39452	1406	2654	8482	9730
Contig102867	633	952	2443	2762
Contig214011	35	529	2840	3334
Contig33775	9798	11573	19857	21632
Contig35851	4186	5618	12303	13735
Contig29134	30738	31312	33992	34566
Contig32754	197	997	4736	5536
Contig438	14848	14999	15707	15858
Contig438	20311	20409	20872	20970
Contig25430	7883	8137	9326	9580
Contig25430	2198	2994	6711	7507
Contig45573	209	1003	4712	5506
Contig16926	5448	7748	18482	20782
Contig16926	20847	23082	33512	35747
Contig16926	135	894	4440	5199
Contig208385	1759	1787	1922	1950
Contig41839	1848	2277	4280	4709
Contig175154	2008	2553	5097	5642
Contig4311	2011	2880	6940	7809
Contig55097	1763	2558	6273	7068
Contig107316	893	1909	6655	7671
Contig44794	21	236	1243	1458
Contig36715	7075	8997	17967	19889
Contig49168	315	558	1698	1941
Contig76183	1702	2208	4574	5080
Contig88134	5414	7084	14882	16552
Contig376889	51	218	1002	1169
Contig38543	440	960	3387	3907
Contig71995	4079	4137	4409	4467
Contig71995	8872	8930	9204	9262
Contig71995	14025	14083	14357	14415
Contig5875	306	361	623	678
Contig29672	1559	4140	16185	18766
Contig30912	420	1043	3954	4577
Contig283	16664	16929	18171	18436
Contig283	29434	29549	30088	30203
Contig283	47347	49034	56907	58594
Contig283	1	2233	12651	14883
Contig221981	3192	3713	6148	6669
Contig621	28314	29667	35984	37337
Contig621	18676	21489	34619	37432
Contig46097	15030	15161	15777	15908
Contig186878	1432	2655	8363	9586
Contig28553	13780	15453	23263	24936
Contig28553	30787	33740	47525	50478
Contig28553	24672	25752	30797	31877
Contig102209	3336	4182	8135	8981
Contig102209	9493	9832	11416	11755
Contig1530	6286	6418	7034	7166
Contig189817	1069	1100	1247	1278
Contig30636	613	3675	17965	21027
Contig30636	52445	53127	56316	56998
Contig97177	1424	3208	11536	13320
Contig138873	12497	13554	18492	19549
Contig207593	303	418	955	1070
Contig5437	2382	2436	2693	2747
Contig145624	10116	10602	12871	13357
Contig47507	19886	21665	29967	31746
Contig634429	531	1141	3991	4601
Contig48455	3592	6065	17610	20083
Contig104965	1568	1866	3260	3558
Contig70527	60	1796	9898	11634
Contig65170	3417	3682	4925	5190
Contig65170	6060	6289	7360	7589
Contig87833	288	379	805	896
Contig76958	1131	1254	1831	1954
Contig59557	2832	2876	3082	3126
Contig96560	7269	7390	7957	8078
Contig3579	14470	14787	16271	16588
Contig56509	2792	4409	11958	13575
Contig74072	411	898	3176	3663
Contig74072	4056	4084	4220	4248
Contig72371	589	1159	3821	4391
Contig28907	68	544	2766	3242
Contig28907	14713	15613	19813	20713
Contig75868	43	788	4270	5015
Contig36655	12959	16783	34633	38457
Contig1236	3592	4676	9735	10819
Contig1236	14164	14753	17504	18093
Contig29898	1653	3533	12310	14190
Contig41860	4889	5553	8652	9316
Contig53603	3735	4149	6082	6496
Contig37069	12300	12989	16208	16897
Contig36906	3891	4447	7044	7600
Contig182252	3062	3446	5238	5622
Contig170919	4488	4817	6358	6687
Contig66552	2032	2508	4734	5210
Contig39128	2625	3645	8405	9425
Contig719	9520	10722	16333	17535
Contig80334	14	1666	9381	11033
Contig143183	206	555	2186	2535
Contig73815	1742	3460	11482	13200
Contig49097	285	436	1147	1298
Contig49097	956	1177	2209	2430
Contig59218	4512	6788	17414	19690
Contig162353	831	935	1423	1527
Contig57771	4752	6206	12996	14450
Contig57771	3896	3944	4168	4216
Contig46900	2855	5225	16287	18657
Contig16716	1	788	4461	5248
Contig73067	90	352	1575	1837
Contig1696	907	3771	17137	20001
Contig21582	3939	5099	10514	11674
Contig395	27166	27928	31487	32249
Contig395	374	1722	8015	9363
Contig395	13729	16446	29126	31843
Contig20307	4070	4760	7984	8674
Contig24838	3911	5689	13992	15770
Contig146891	6792	6850	7123	7181
Contig923	14626	16108	23030	24512
Contig41415	16774	18240	25084	26550
Contig169093	2010	2320	3772	4082
Contig7534	471	580	1091	1200
Contig50624	190	824	3783	4417
Contig50624	14894	16887	26188	28181
Contig26879	2874	4348	11231	12705
Contig20180	131	1142	5866	6877
Contig97690	395	557	1314	1476
Contig109280	1536	1842	3273	3579
Contig35742	182	849	3964	4631
Contig191887	92	119	246	273
Contig110236	405	577	1385	1557
Contig3348	2702	4440	12556	14294
Contig40312	372	1630	7504	8762
Contig78849	1955	4084	14020	16149
Contig101872	105	365	1581	1841
Contig45399	1058	1440	3223	3605
Contig3183	16291	16586	17964	18259
Contig3183	11189	12077	16227	17115
Contig37690	1757	4892	19527	22662
Contig37690	32338	33678	39933	41273
Contig37690	42361	42652	44016	44307
Contig37690	29070	29441	31177	31548
Contig34180	308	1236	5569	6497
Contig33144	528	2486	11626	13584
Contig149467	277	583	2016	2322
Contig37865	4813	8371	24976	28534
Contig185579	6294	6518	7568	7792
Contig86030	5089	6380	12406	13697
