"Quant_Varia"	"contig_gene"	"start_gene"	"end_gene"	"Pst_Values"
"Contig80819_80_5403"	"Contig80819"	"80"	"5403"	0.0276447455604292
"Contig809_16524_32042"	"Contig809"	"16524"	"32042"	0.107248313234856
"Contig80926_4506_9670"	"Contig80926"	"4506"	"9670"	0.10074383759824
"Contig80973_680_14984"	"Contig80973"	"680"	"14984"	0.0486337062674724
"Contig81012_284_2216"	"Contig81012"	"284"	"2216"	0.511054790090791
"Contig81020_3496_7757"	"Contig81020"	"3496"	"7757"	0.20408972537627
"Contig81035_1886_7685"	"Contig81035"	"1886"	"7685"	0.302021111615869
"Contig81068_10373_10594"	"Contig81068"	"10373"	"10594"	0.282816511606772
"Contig81107_418_5357"	"Contig81107"	"418"	"5357"	0.153846913841475
"Contig81135_947_5630"	"Contig81135"	"947"	"5630"	0.627282881033661
"Contig81137_472_3505"	"Contig81137"	"472"	"3505"	0.101603519859959
"Contig81144_7735_10976"	"Contig81144"	"7735"	"10976"	0.44231825066685
"Contig81167_97_1577"	"Contig81167"	"97"	"1577"	0.372966303713322
"Contig81175_1603_3417"	"Contig81175"	"1603"	"3417"	0.0766330577595303
"Contig812_9962_17353"	"Contig812"	"9962"	"17353"	0.0304881821659984
"Contig81223_1302_4408"	"Contig81223"	"1302"	"4408"	0.864715024036206
"Contig81241_6065_14307"	"Contig81241"	"6065"	"14307"	0.445466910639694
"Contig813_17507_38199"	"Contig813"	"17507"	"38199"	0.166316299041729
"Contig81343_152_3339"	"Contig81343"	"152"	"3339"	0.59883583928017
"Contig8137_3912_4607"	"Contig8137"	"3912"	"4607"	0.228817455742304
"Contig81413_792_1807"	"Contig81413"	"792"	"1807"	0.28277174010766
"Contig81425_1_5679"	"Contig81425"	"1"	"5679"	0.0859294185963309
"Contig81449_1_6714"	"Contig81449"	"1"	"6714"	0.735869486909762
"Contig8150_8_9272"	"Contig8150"	"8"	"9272"	0.304418213231529
"Contig81540_799_17210"	"Contig81540"	"799"	"17210"	0.583298106984779
"Contig81560_7215_17397"	"Contig81560"	"7215"	"17397"	0.690624125681668
"Contig81594_42_9021"	"Contig81594"	"42"	"9021"	0.00308351076575995
"Contig81635_3755_8945"	"Contig81635"	"3755"	"8945"	0.568057792252616
"Contig81700_4289_8870"	"Contig81700"	"4289"	"8870"	0.204291806228798
"Contig81719_5392_7664"	"Contig81719"	"5392"	"7664"	0.673824569170299
"Contig81772_44_12554"	"Contig81772"	"44"	"12554"	0.0223224341990196
"Contig81787_3867_5627"	"Contig81787"	"3867"	"5627"	0.717303691842312
"Contig81791_291_29186"	"Contig81791"	"291"	"29186"	0.82492076667907
"Contig820_3073_17578"	"Contig820"	"3073"	"17578"	0.247914520403367
"Contig82015_1751_7406"	"Contig82015"	"1751"	"7406"	0.45004904014758
"Contig82030_999_8171"	"Contig82030"	"999"	"8171"	0.00504372109265326
"Contig82040_2647_15873"	"Contig82040"	"2647"	"15873"	0.191810752804403
"Contig82108_716_6474"	"Contig82108"	"716"	"6474"	0.186173944237613
"Contig82151_651_1584"	"Contig82151"	"651"	"1584"	0.159205474407984
"Contig82195_2818_6205"	"Contig82195"	"2818"	"6205"	0.560347330939499
"Contig822_8487_32335"	"Contig822"	"8487"	"32335"	0.443018544438194
"Contig82207_13051_21604"	"Contig82207"	"13051"	"21604"	0.0274234012373523
"Contig82208_233_2651"	"Contig82208"	"233"	"2651"	0.295309327211576
"Contig82218_1317_7290"	"Contig82218"	"1317"	"7290"	0.170201740201744
"Contig82232_395_2421"	"Contig82232"	"395"	"2421"	0.712568174807992
"Contig82240_101_2390"	"Contig82240"	"101"	"2390"	0.0860688123097224
"Contig82273_5457_6309"	"Contig82273"	"5457"	"6309"	0.424814938336879
"Contig8229_7184_8677"	"Contig8229"	"7184"	"8677"	0.0131825732001852
"Contig8229_908_6321"	"Contig8229"	"908"	"6321"	0.145422016402545
"Contig82407_1045_7983"	"Contig82407"	"1045"	"7983"	0.122849112693167
"Contig82492_4160_9547"	"Contig82492"	"4160"	"9547"	0.318365102237259
"Contig82495_6893_10851"	"Contig82495"	"6893"	"10851"	0.683553181874473
"Contig82497_551_6048"	"Contig82497"	"551"	"6048"	0.913275211086177
"Contig82531_1086_1676"	"Contig82531"	"1086"	"1676"	0.00471115728929818
"Contig82531_1885_3195"	"Contig82531"	"1885"	"3195"	0.000329066809374526
"Contig82534_1450_4679"	"Contig82534"	"1450"	"4679"	0.368461400084145
"Contig82535_1918_10158"	"Contig82535"	"1918"	"10158"	0.0119909048601791
"Contig82698_2930_7747"	"Contig82698"	"2930"	"7747"	0.683939562170624
"Contig8273_3398_8363"	"Contig8273"	"3398"	"8363"	0.155236145172478
"Contig8279_646_1745"	"Contig8279"	"646"	"1745"	0.155657031364081
"Contig82873_429_11042"	"Contig82873"	"429"	"11042"	0.93801132399205
"Contig82873_9529_10999"	"Contig82873"	"9529"	"10999"	0.93801132399205
"Contig82963_3397_6989"	"Contig82963"	"3397"	"6989"	0.611721403402988
"Contig83_15999_17267"	"Contig83"	"15999"	"17267"	0.357022865506636
"Contig8300_636_4735"	"Contig8300"	"636"	"4735"	0.572009854111635
"Contig83015_1814_2407"	"Contig83015"	"1814"	"2407"	0.0373740488273043
"Contig8302_731_7079"	"Contig8302"	"731"	"7079"	0.332686663110447
"Contig83031_54_8643"	"Contig83031"	"54"	"8643"	0.0698894201238803
"Contig83099_278_2894"	"Contig83099"	"278"	"2894"	0.492090906461986
"Contig83222_1232_2957"	"Contig83222"	"1232"	"2957"	0.201598780552564
"Contig83271_703_2719"	"Contig83271"	"703"	"2719"	6.68524002079316e-06
"Contig83325_16864_25897"	"Contig83325"	"16864"	"25897"	0.672366025499966
"Contig83325_19132_27053"	"Contig83325"	"19132"	"27053"	0.672366025499966
"Contig83345_1323_5782"	"Contig83345"	"1323"	"5782"	0.221312981908011
"Contig83350_18396_20963"	"Contig83350"	"18396"	"20963"	0.377499739331556
"Contig83421_6581_17375"	"Contig83421"	"6581"	"17375"	0.415525539295584
"Contig83429_2949_17627"	"Contig83429"	"2949"	"17627"	0.0294274252376517
"Contig8350_204_9894"	"Contig8350"	"204"	"9894"	0.315065128108738
"Contig83562_1781_14625"	"Contig83562"	"1781"	"14625"	0.452319061476187
"Contig83711_1161_3705"	"Contig83711"	"1161"	"3705"	0.631388261130682
"Contig83744_123_4455"	"Contig83744"	"123"	"4455"	0.00219473703244771
"Contig83744_8644_10478"	"Contig83744"	"8644"	"10478"	0.0150048364217901
"Contig83750_174_6984"	"Contig83750"	"174"	"6984"	0.259176965135494
"Contig83826_1971_2151"	"Contig83826"	"1971"	"2151"	0.0076294532583852
"Contig83907_4607_21917"	"Contig83907"	"4607"	"21917"	0.408077562199933
"Contig83907_5644_23708"	"Contig83907"	"5644"	"23708"	0.115385612270611
"Contig83980_1372_3476"	"Contig83980"	"1372"	"3476"	0.300472150757911
"Contig84_30694_60840"	"Contig84"	"30694"	"60840"	0.0364228208695123
"Contig84005_2403_6710"	"Contig84005"	"2403"	"6710"	0.421808640433043
"Contig84019_662_4231"	"Contig84019"	"662"	"4231"	0.372671561942665
"Contig84034_5407_6047"	"Contig84034"	"5407"	"6047"	0.0651669704103596
"Contig84034_6464_10497"	"Contig84034"	"6464"	"10497"	0.405006685003674
"Contig84039_3990_4915"	"Contig84039"	"3990"	"4915"	0.1176713201095
"Contig84049_116_8150"	"Contig84049"	"116"	"8150"	0.374208294376494
"Contig84057_218_6170"	"Contig84057"	"218"	"6170"	0.00996144471234099
"Contig84092_1348_5081"	"Contig84092"	"1348"	"5081"	0.065538091477979
"Contig8420_3878_8163"	"Contig8420"	"3878"	"8163"	0.539655084738987
"Contig84281_10897_13281"	"Contig84281"	"10897"	"13281"	0.00817690878798804
"Contig84305_1168_9951"	"Contig84305"	"1168"	"9951"	0.424632702617165
"Contig8431_3668_5662"	"Contig8431"	"3668"	"5662"	0.0382600031746927
"Contig8440_316_3591"	"Contig8440"	"316"	"3591"	0.000223219154755876
"Contig8443_5546_13322"	"Contig8443"	"5546"	"13322"	0.0147164309660386
"Contig84449_136_11627"	"Contig84449"	"136"	"11627"	0.014629008419075
"Contig84476_7122_9705"	"Contig84476"	"7122"	"9705"	0.160868098336999
"Contig84482_718_4126"	"Contig84482"	"718"	"4126"	0.00101609572092473
"Contig84491_814_6971"	"Contig84491"	"814"	"6971"	0.117241472424338
"Contig84539_88_3847"	"Contig84539"	"88"	"3847"	0.150215799852
"Contig84577_6_4880"	"Contig84577"	"6"	"4880"	0.591908647940628
"Contig84591_334_5548"	"Contig84591"	"334"	"5548"	0.0562866736272025
"Contig846_7484_10904"	"Contig846"	"7484"	"10904"	0.338253899485976
"Contig84605_90_2345"	"Contig84605"	"90"	"2345"	0.0942497097743142
"Contig84616_7814_8572"	"Contig84616"	"7814"	"8572"	0.170324077912547
"Contig84751_2651_16551"	"Contig84751"	"2651"	"16551"	0.451207740971219
"Contig84782_18_2399"	"Contig84782"	"18"	"2399"	0.0754142036738273
"Contig84801_689_12658"	"Contig84801"	"689"	"12658"	0.589458105630321
"Contig84804_117_7280"	"Contig84804"	"117"	"7280"	0.63662467128303
"Contig85_59440_66740"	"Contig85"	"59440"	"66740"	5.33276916310343e-05
"Contig850_2687_24324"	"Contig850"	"2687"	"24324"	0.361337670143207
"Contig85078_530_4619"	"Contig85078"	"530"	"4619"	0.594240834218676
"Contig85090_734_3960"	"Contig85090"	"734"	"3960"	0.318083164869514
"Contig85215_35_4519"	"Contig85215"	"35"	"4519"	0.0477587266132885
"Contig85299_3284_13359"	"Contig85299"	"3284"	"13359"	0.533446995475441
"Contig85301_2201_12490"	"Contig85301"	"2201"	"12490"	0.553267496270894
"Contig85311_911_5047"	"Contig85311"	"911"	"5047"	0.143694780548609
"Contig85334_11713_24552"	"Contig85334"	"11713"	"24552"	0.000176688001316383
"Contig85374_615_17685"	"Contig85374"	"615"	"17685"	0.469631136193072
"Contig854_2330_28386"	"Contig854"	"2330"	"28386"	0.309500339675224
"Contig85485_38_3342"	"Contig85485"	"38"	"3342"	0.508897226972813
"Contig855_4896_16242"	"Contig855"	"4896"	"16242"	0.625583858597534
"Contig85538_4876_9871"	"Contig85538"	"4876"	"9871"	0.536111717688547
"Contig85578_576_4353"	"Contig85578"	"576"	"4353"	0.0661008271676917
"Contig85591_1593_6223"	"Contig85591"	"1593"	"6223"	0.561560345783068
"Contig85597_2190_14101"	"Contig85597"	"2190"	"14101"	0.102566962431024
"Contig85621_93_2040"	"Contig85621"	"93"	"2040"	0.0070860290158075
"Contig85625_111_5476"	"Contig85625"	"111"	"5476"	0.361335944581576
"Contig85688_4146_7286"	"Contig85688"	"4146"	"7286"	0.684233952839418
"Contig85693_3137_3447"	"Contig85693"	"3137"	"3447"	0.723401410702591
"Contig85708_4888_8830"	"Contig85708"	"4888"	"8830"	0.0519168324637032
"Contig85787_621_4581"	"Contig85787"	"621"	"4581"	0.441099111375062
"Contig85817_1058_11939"	"Contig85817"	"1058"	"11939"	0.0790999510042745
"Contig8584_41_2711"	"Contig8584"	"41"	"2711"	0.19763153739136
"Contig85866_3575_13379"	"Contig85866"	"3575"	"13379"	0.0362972696801958
"Contig8587_1664_8509"	"Contig8587"	"1664"	"8509"	0.336738505610839
"Contig85890_1093_2352"	"Contig85890"	"1093"	"2352"	0.264066666918017
"Contig86067_694_4510"	"Contig86067"	"694"	"4510"	0.105888901019093
"Contig86096_9_7168"	"Contig86096"	"9"	"7168"	0.482814682120528
"Contig86127_80_1794"	"Contig86127"	"80"	"1794"	0.151488372860902
"Contig86155_817_2078"	"Contig86155"	"817"	"2078"	0.0411157118119016
"Contig8618_21_1396"	"Contig8618"	"21"	"1396"	0.467255615867795
"Contig86198_319_6939"	"Contig86198"	"319"	"6939"	0.29461380124793
"Contig86508_110_21096"	"Contig86508"	"110"	"21096"	0.697190972055414
"Contig86526_8396_15243"	"Contig86526"	"8396"	"15243"	0.0028570572305731
"Contig86547_2362_4792"	"Contig86547"	"2362"	"4792"	0.700496833761499
"Contig86607_5248_13632"	"Contig86607"	"5248"	"13632"	0.358119063064544
"Contig86618_1883_6617"	"Contig86618"	"1883"	"6617"	0.0810405817373174
"Contig86785_387_7601"	"Contig86785"	"387"	"7601"	0.66423344023393
"Contig868_1770_22763"	"Contig868"	"1770"	"22763"	0.0764732748344254
"Contig868_941_17602"	"Contig868"	"941"	"17602"	0.0764732748344254
"Contig86828_9704_12603"	"Contig86828"	"9704"	"12603"	1.59896515833991e-11
"Contig86885_153_1525"	"Contig86885"	"153"	"1525"	0.849033657595632
"Contig86897_2366_10906"	"Contig86897"	"2366"	"10906"	0.00087819470319745
"Contig86951_119_2427"	"Contig86951"	"119"	"2427"	0.120654132816886
"Contig86991_1432_2637"	"Contig86991"	"1432"	"2637"	0.689345885687789
"Contig87050_8258_15227"	"Contig87050"	"8258"	"15227"	0.0636298214104344
"Contig871_24042_30284"	"Contig871"	"24042"	"30284"	0.533720164767231
"Contig871_8733_10643"	"Contig871"	"8733"	"10643"	0.528889302001745
"Contig87122_4159_9033"	"Contig87122"	"4159"	"9033"	0.235407952588715
"Contig87221_24_1247"	"Contig87221"	"24"	"1247"	0.824039665537784
"Contig87271_1_4337"	"Contig87271"	"1"	"4337"	0.160632345242678
"Contig87305_10500_13461"	"Contig87305"	"10500"	"13461"	0.0255900335359036
"Contig87397_3_5906"	"Contig87397"	"3"	"5906"	0.349610321018104
"Contig87431_11449_16186"	"Contig87431"	"11449"	"16186"	0.0118688217105619
"Contig87470_1712_14872"	"Contig87470"	"1712"	"14872"	0.000642575451552629
"Contig87507_4802_6626"	"Contig87507"	"4802"	"6626"	0.0437866480775774
"Contig87525_162_1696"	"Contig87525"	"162"	"1696"	0.193022533693046
"Contig87529_530_5612"	"Contig87529"	"530"	"5612"	0.00555332671856017
"Contig87581_313_7152"	"Contig87581"	"313"	"7152"	0.146844675493386
"Contig87592_2106_11285"	"Contig87592"	"2106"	"11285"	0.211006849646069
"Contig876_22136_23502"	"Contig876"	"22136"	"23502"	0.522569085549408
"Contig87625_862_5359"	"Contig87625"	"862"	"5359"	0.456515748956073
"Contig87627_719_6611"	"Contig87627"	"719"	"6611"	0.328501930835971
"Contig87755_9_4055"	"Contig87755"	"9"	"4055"	0.00211627219571479
"Contig87759_5172_17562"	"Contig87759"	"5172"	"17562"	0.358045069383016
"Contig87766_1367_2031"	"Contig87766"	"1367"	"2031"	0.149646428272301
"Contig87873_4440_11571"	"Contig87873"	"4440"	"11571"	0.0153080768050354
"Contig87926_12_2684"	"Contig87926"	"12"	"2684"	0.0868725543108233
"Contig87951_245_9955"	"Contig87951"	"245"	"9955"	0.479500069805618
"Contig87997_523_5062"	"Contig87997"	"523"	"5062"	0.0931670229587182
"Contig880_22563_41137"	"Contig880"	"22563"	"41137"	0.673968917118537
"Contig881_17684_30028"	"Contig881"	"17684"	"30028"	0.619644450684919
"Contig88103_902_12572"	"Contig88103"	"902"	"12572"	0.116593049758916
"Contig88109_3391_11530"	"Contig88109"	"3391"	"11530"	0.67815245984917
"Contig88345_341_1144"	"Contig88345"	"341"	"1144"	0.273080039119711
"Contig88395_567_5021"	"Contig88395"	"567"	"5021"	0.00114364106022979
"Contig884_6040_20340"	"Contig884"	"6040"	"20340"	0.516216066450263
"Contig88414_1156_2459"	"Contig88414"	"1156"	"2459"	0.819570561199671
"Contig88493_305_4676"	"Contig88493"	"305"	"4676"	0.764198751964217
"Contig88700_2199_5321"	"Contig88700"	"2199"	"5321"	0.570849164359755
"Contig88718_277_13832"	"Contig88718"	"277"	"13832"	0.755873038235267
"Contig888_25854_49886"	"Contig888"	"25854"	"49886"	0.00789188409109567
"Contig89_34224_54151"	"Contig89"	"34224"	"54151"	0.605746772300712
"Contig89247_1_16299"	"Contig89247"	"1"	"16299"	2.97593217252475e-05
"Contig89250_810_2069"	"Contig89250"	"810"	"2069"	0.587232257816301
"Contig89277_1237_7172"	"Contig89277"	"1237"	"7172"	0.197369382708612
"Contig89324_3194_3946"	"Contig89324"	"3194"	"3946"	0.754633269985548
"Contig8938_8_5162"	"Contig8938"	"8"	"5162"	0.825945811400526
"Contig89399_24_9152"	"Contig89399"	"24"	"9152"	0.0601647208540043
"Contig8955_4811_6217"	"Contig8955"	"4811"	"6217"	0.210078667146116
"Contig89709_1990_2881"	"Contig89709"	"1990"	"2881"	0.17845742790615
"Contig89868_737_2838"	"Contig89868"	"737"	"2838"	0.0961896953297838
"Contig89999_1290_2175"	"Contig89999"	"1290"	"2175"	0.00204792276074873
"Contig90265_1950_4643"	"Contig90265"	"1950"	"4643"	0.668334813252589
"Contig903_597_15290"	"Contig903"	"597"	"15290"	0.621947468591794
"Contig90327_20_2919"	"Contig90327"	"20"	"2919"	0.00707735436389853
"Contig905_18_27001"	"Contig905"	"18"	"27001"	0.000716972062701415
"Contig90507_1397_3531"	"Contig90507"	"1397"	"3531"	0.258040554803829
"Contig90508_283_6528"	"Contig90508"	"283"	"6528"	0.244499280065764
"Contig90586_30_269"	"Contig90586"	"30"	"269"	0.535494280415107
"Contig90676_5074_9137"	"Contig90676"	"5074"	"9137"	0.1956433136496
"Contig90693_873_4830"	"Contig90693"	"873"	"4830"	0.725969145178429
"Contig90702_799_2660"	"Contig90702"	"799"	"2660"	0.536051086577805
"Contig90719_908_2359"	"Contig90719"	"908"	"2359"	0.48871419612567
"Contig90726_232_2114"	"Contig90726"	"232"	"2114"	0.28768353055372
"Contig90726_2326_4311"	"Contig90726"	"2326"	"4311"	0.175691741941025
"Contig90816_27240_35679"	"Contig90816"	"27240"	"35679"	0.236681458786363
"Contig90817_733_2241"	"Contig90817"	"733"	"2241"	0.547368549373128
"Contig90848_496_8883"	"Contig90848"	"496"	"8883"	0.679836781780676
"Contig90890_879_8473"	"Contig90890"	"879"	"8473"	0.0564716280062219
"Contig909_7709_10028"	"Contig909"	"7709"	"10028"	0.359451066282747
"Contig90976_3020_4743"	"Contig90976"	"3020"	"4743"	2.20535333706554e-07
"Contig91047_1504_8863"	"Contig91047"	"1504"	"8863"	0.176878135119978
"Contig91114_2666_9496"	"Contig91114"	"2666"	"9496"	0.0417169971883073
"Contig91168_1140_8427"	"Contig91168"	"1140"	"8427"	0.575072814920297
"Contig9118_30_3218"	"Contig9118"	"30"	"3218"	0.0637640631309523
"Contig91312_9_11913"	"Contig91312"	"9"	"11913"	0.107799581059902
"Contig91340_158_9293"	"Contig91340"	"158"	"9293"	0.774010150185062
"Contig9137_36_5406"	"Contig9137"	"36"	"5406"	0.287943213500053
"Contig91373_1048_2742"	"Contig91373"	"1048"	"2742"	0.0118704970213423
"Contig915_1062_20652"	"Contig915"	"1062"	"20652"	0.000908082740725342
"Contig91528_162_2510"	"Contig91528"	"162"	"2510"	0.370492021229269
"Contig91666_883_11061"	"Contig91666"	"883"	"11061"	0.587730568314115
"Contig91692_3045_7580"	"Contig91692"	"3045"	"7580"	0.518219937085102
"Contig91718_1353_6066"	"Contig91718"	"1353"	"6066"	0.166395109216545
"Contig91933_8935_9418"	"Contig91933"	"8935"	"9418"	0.0441132802697505
"Contig9194_1288_2467"	"Contig9194"	"1288"	"2467"	0.333884698191393
"Contig91947_1746_6694"	"Contig91947"	"1746"	"6694"	0.113968312524598
"Contig92103_26_6161"	"Contig92103"	"26"	"6161"	0.403656006469479
"Contig92241_628_5565"	"Contig92241"	"628"	"5565"	0.490906767852552
"Contig92373_82_5644"	"Contig92373"	"82"	"5644"	0.367804036421558
"Contig92406_44_5164"	"Contig92406"	"44"	"5164"	0.00917440050680369
"Contig92488_22_808"	"Contig92488"	"22"	"808"	0.133459643814756
"Contig92539_905_7939"	"Contig92539"	"905"	"7939"	0.32202577795342
"Contig92609_1443_6808"	"Contig92609"	"1443"	"6808"	0.113449618910139
"Contig92658_1819_7194"	"Contig92658"	"1819"	"7194"	0.263615633949382
"Contig927_8674_24122"	"Contig927"	"8674"	"24122"	0.197489758713901
"Contig92725_496_3980"	"Contig92725"	"496"	"3980"	0.116997422683881
"Contig928_10606_34468"	"Contig928"	"10606"	"34468"	0.0306540331820585
"Contig92975_2469_20049"	"Contig92975"	"2469"	"20049"	0.439930950834077
"Contig93007_25_7068"	"Contig93007"	"25"	"7068"	0.38913249400363
"Contig931_556_10054"	"Contig931"	"556"	"10054"	0.134657550868015
"Contig93113_948_5631"	"Contig93113"	"948"	"5631"	0.821236758584911
"Contig93350_54_7087"	"Contig93350"	"54"	"7087"	0.118836198685303
"Contig93566_5228_16395"	"Contig93566"	"5228"	"16395"	0.644755731266723
"Contig93679_1759_3766"	"Contig93679"	"1759"	"3766"	0.422839252173513
"Contig93680_305_2804"	"Contig93680"	"305"	"2804"	1.55420168335234e-05
"Contig93824_4628_26998"	"Contig93824"	"4628"	"26998"	0.0470306546749857
"Contig93944_326_3563"	"Contig93944"	"326"	"3563"	0.551365022632061
"Contig940_328_19812"	"Contig940"	"328"	"19812"	0.621682689388206
"Contig9400_658_1911"	"Contig9400"	"658"	"1911"	0.117365649461713
"Contig94037_12_1651"	"Contig94037"	"12"	"1651"	0.337559642164116
"Contig94359_682_3223"	"Contig94359"	"682"	"3223"	0.000710869320841755
"Contig94494_5883_7401"	"Contig94494"	"5883"	"7401"	0.0396528670781106
"Contig94675_33_4381"	"Contig94675"	"33"	"4381"	0.132549361712691
"Contig94743_6608_14955"	"Contig94743"	"6608"	"14955"	0.238105808969117
"Contig94818_1724_6412"	"Contig94818"	"1724"	"6412"	0.327982848001905
"Contig94885_891_2382"	"Contig94885"	"891"	"2382"	0.112794417313089
"Contig95144_2263_8751"	"Contig95144"	"2263"	"8751"	0.45215559136574
"Contig95160_5907_9575"	"Contig95160"	"5907"	"9575"	0.394454255024718
"Contig95186_5246_15971"	"Contig95186"	"5246"	"15971"	0.0655872900878031
"Contig952_3182_24855"	"Contig952"	"3182"	"24855"	0.405680978600125
"Contig95295_643_17611"	"Contig95295"	"643"	"17611"	0.00239409394542472
"Contig95319_5752_9567"	"Contig95319"	"5752"	"9567"	0.126546581662282
"Contig95356_1579_4485"	"Contig95356"	"1579"	"4485"	0.0394016258812414
"Contig9536_184_7138"	"Contig9536"	"184"	"7138"	0.0533938091745276
"Contig9585_1711_2358"	"Contig9585"	"1711"	"2358"	0.743856853509585
"Contig95859_1605_20480"	"Contig95859"	"1605"	"20480"	0.0292843081425791
"Contig95876_8869_10841"	"Contig95876"	"8869"	"10841"	0.361479615527714
"Contig95969_3561_5877"	"Contig95969"	"3561"	"5877"	0.100662551755923
"Contig960_1782_16253"	"Contig960"	"1782"	"16253"	0.27123659675842
"Contig960_28717_35350"	"Contig960"	"28717"	"35350"	0.147348032702357
"Contig960_8861_23567"	"Contig960"	"8861"	"23567"	0.373640240285406
"Contig96242_3111_10603"	"Contig96242"	"3111"	"10603"	0.442372587996143
"Contig96365_16079_28979"	"Contig96365"	"16079"	"28979"	0.084827875459257
"Contig96410_1171_6679"	"Contig96410"	"1171"	"6679"	0.0944638532951498
